fpl_id,fpl_name,understat_name,understat_id,normalized_name
675.0,Aaron Ramsey,Aaron Ramsey,9913,aaron ramsey
794.0,Joe White,Joe White,9959,joe white
667.0,Roméo Lavia,Romeo Lavia,10004,romeo lavia
592.0,Yasser Larouci,Yasser Larouci,10041,yasser larouci
783.0,Kaide Gordon,Kaide Gordon,10118,kaide gordon
782.0,Owen Beck,Owen Beck,10119,owen beck
,,Hugo Bueno,10140,hugo bueno
744.0,Myles Peart-Harris,Myles Peart-Harris,10205,myles peartharris
262.0,Nathan Patterson,Nathan Patterson,10292,nathan patterson
99.0,Josh Dasilva,Josh Dasilva,10405,josh dasilva
791.0,Cesare Casadei,Cesare Casadei,10433,cesare casadei
845.0,Odeluga Offiah,Odeluga Offiah,10453,odeluga offiah
690.0,Carlos Baleba,Carlos Baleba,10527,carlos baleba
28.0,Matt Turner,Matt Turner,10700,matt turner
583.0,Manor Solomon,Manor Solomon,10716,manor solomon
683.0,Luke Harris,Luke Harris,10719,luke harris
292.0,Stefan Bajcetic,Stefan Bajcetic,10723,stefan bajcetic
65.0,Ryan Christie,Ryan Christie,10744,ryan christie
62.0,Jaidon Anthony,Jaidon Anthony,10746,jaidon anthony
69.0,James Hill,James Hill,10747,james hill
469.0,Joe Worrall,Joe Worrall,10756,joe worrall
455.0,Scott McKenna,Scott McKenna,10757,scott mckenna
841.0,Lewis Warrington,Lewis Warrington,10775,lewis warrington
391.0,Lisandro Martínez,Lisandro Martínez,10802,lisandro martinez
150.0,Jan Paul van Hecke,Jan Paul van Hecke,10807,jan paul van hecke
597.0,André Onana,André Onana,10913,andre onana
697.0,Santiago Bueno,Santiago Bueno,10945,santiago bueno
627.0,Bobby Clark,Bobby Clark,10997,bobby clark
,,Matheus Nunes,11000,matheus nunes
130.0,Julio Enciso,Julio Enciso,11058,julio enciso
772.0,Ethan Nwaneri,Ethan Nwaneri,11132,ethan nwaneri
704.0,Nathan Fraser,Nathan Fraser,11210,nathan fraser
628.0,Ben Doak,Ben Doak,11231,ben doak
649.0,Thomas Cannon,Thomas Cannon,11232,thomas cannon
538.0,Divin Mubama,Divin Mubama,11242,divin mubama
721.0,David Ozoh,David Ozoh,11268,david ozoh
811.0,Dominic Sadi,Dominic Sadi,11300,dominic sadi
546.0,Daniel Bentley,Daniel Bentley,11361,daniel bentley
774.0,Kaelan Casey,Kaelan Casey,11409,kaelan casey
620.0,Michael Olakigbe,Michael Olakigbe,11487,michael olakigbe
,,Vitinho,11700,vitinho
,,Benson Manuel,11702,benson manuel
184.0,Anass Zaroury,Anass Zaroury,11703,anass zaroury
167.0,Hjalmar Ekdal,Hjalmar Ekdal,11704,hjalmar ekdal
585.0,Jurriën Timber,Jurriën Timber,11707,jurrien timber
595.0,Milos Kerkez,Milos Kerkez,11709,milos kerkez
152.0,Bart Verbruggen,Bart Verbruggen,11711,bart verbruggen
614.0,Thomas Kaminski,Thomas Kaminski,11712,thomas kaminski
,,Amari&#039;i Bell,11713,amari039i bell
582.0,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,11716,pelly ruddock mpanzu
335.0,James Shea,James Shea,11724,james shea
593.0,Bénie Traoré,Bénie Traoré,11729,benie traore
,,Anis Ben Slimane,11730,anis ben slimane
655.0,Andre Brooks,Andre Brooks,11731,andre brooks
27.0,Auston Trusty,Auston Trusty,11732,auston trusty
618.0,Omari Kellyman,Omari Kellyman,11739,omari kellyman
,,Yehor Yarmolyuk,11772,yehor yarmolyuk
609.0,Ian Maatsen,Ian Maatsen,11807,ian maatsen
,,Andrey Santos,11808,andrey santos
623.0,Mason Burstow,Mason Burstow,11810,mason burstow
629.0,James McConnell,James McConnell,11811,james mcconnell
682.0,Joseph Johnson,Joseph Johnson,11980,joseph johnson
,,Youssef Chermiti,11984,youssef chermiti
685.0,Daniel Gore,Daniel Gore,11987,daniel gore
674.0,Hannes Delcroix,Hannes Delcroix,11998,hannes delcroix
,,Djordje Petrovic,12032,djordje petrovic
,,Deivid Washington,12033,deivid washington
,,Brandon Aguilera,12034,brandon aguilera
698.0,Enso González,Enso González,12047,enso gonzalez
718.0,Alex Matos,Alex Matos,12086,alex matos
706.0,Mike Trésor,Mike Trésor,12094,mike tresor
722.0,Jamie Donley,Jamie Donley,12118,jamie donley
,,Murillo,12123,murillo
,,Matheus França,12152,matheus franca
730.0,Ryan Oné,Ryan Oné,12158,ryan one
734.0,Zack Nelson,Zack Nelson,12188,zack nelson
739.0,Ben Parkinson,Ben Parkinson,12198,ben parkinson
634.0,Alex Murphy,Alex Murphy,12199,alex murphy
738.0,Amadou Diallo,Amadou Diallo,12200,amadou diallo
742.0,Benicio Baker-Boaitey,Benicio Baker-Boaitey,12204,benicio bakerboaitey
741.0,Mark O’Mahony,Mark O’Mahony,12205,mark omahony
745.0,Michael Ndiweni,Michael Ndiweni,12215,michael ndiweni
750.0,Tawanda Chirewa,Tawanda Chirewa,12234,tawanda chirewa
759.0,Sydie Peck,Sydie Peck,12251,sydie peck
766.0,Willy Kambwala,Willy Kambwala,12275,willy kambwala
487.0,Rhys Norrington-Davies,Rhys Norrington-Davies,12291,rhys norringtondavies
632.0,Omari Forson,Omari Forson,12340,omari forson
792.0,Daniel Muñoz,Daniel Muñoz,12408,daniel munoz
807.0,Adam Wharton,Adam Wharton,12409,adam wharton
,,Rodrigo Ribeiro,12418,rodrigo ribeiro
823.0,Oliver Arblaster,Oliver Arblaster,12449,oliver arblaster
824.0,Jayden Danns,Jayden Danns,12455,jayden danns
828.0,Sam Curtis,Sam Curtis,12465,sam curtis
830.0,Jimi Tauriainen,Jimi Tauriainen,12497,jimi tauriainen
816.0,Valentín Barco,Valentín Barco,12498,valentin barco
798.0,Daiki Hashioka,Daiki Hashioka,12509,daiki hashioka
836.0,Leon Chiwome,Leon Chiwome,12532,leon chiwome
838.0,Josh Acheampong,Josh Acheampong,12535,josh acheampong
329.0,Fred Onyedinma,Fred Onyedinma,12549,fred onyedinma
850.0,Ethan Wheatley,Ethan Wheatley,12568,ethan wheatley
854.0,Finley Munroe,Finley Munroe,12581,finley munroe
860.0,Mikey Moore,Mikey Moore,12603,mikey moore
