player_id,first_name,second_name,name,position,team,price,status,news,chance_of_playing_next_round,selected_by_percent,form,points_per_game,total_points,minutes,goals_scored,assists,clean_sheets,expected_goals,expected_assists,influence,creativity,threat,ict_index,bps,bonus,transfers_in,transfers_out,transfers_in_event,transfers_out_event,minutes_gw1,goals_gw1,assists_gw1,clean_sheets_gw1,bonus_gw1,bps_gw1,total_points_gw1,started_gw1,played_gw1,availability,availability_multiplier,xmins,start_probability,rotation_risk,reliable_starter
183,Jack,Rudoni,Rudoni,MID,Coventry City,5.0,a,,100.0,0.1,1.0,1.0,1,20,0,0,0,0.15,0.0,5.6,3.8,17.0,2.6,3,0,762,1028,762,1028,20.0,0.0,0.0,0.0,0.0,3.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
184,Matt,Grimes,Grimes,MID,Coventry City,5.0,a,,,0.2,2.0,2.0,2,90,0,0,0,0.0,0.01,13.4,3.7,0.0,1.7,14,0,1510,1264,1510,1264,90.0,0.0,0.0,0.0,0.0,14.0,2.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
185,Tatsuhiro,Sakamoto,Sakamoto,MID,Coventry City,5.0,a,,,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,112,1167,112,1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
186,Ephron,Mason-Clark,Mason-Clark,MID,Coventry City,5.5,a,,100.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,318,1269,318,1269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
187,Josh,Eccles,Eccles,MID,Coventry City,5.0,a,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,61,217,61,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
188,Victor,Torp,Torp,MID,Coventry City,5.5,a,,,0.2,1.0,1.0,1,28,0,0,0,0.0,0.11,6.8,16.4,0.0,2.3,8,0,329,1466,329,1466,28.0,0.0,0.0,0.0,0.0,8.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
189,George,Shepherd,Shepherd,MID,Coventry City,4.5,a,,,0.3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,870,2621,870,2621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
190,Loum,Tchaouna,Tchaouna,MID,Coventry City,5.5,a,,,0.2,2.0,2.0,2,81,0,0,0,0.04,0.02,1.8,6.0,3.0,1.1,11,0,1676,1051,1676,1051,81.0,0.0,0.0,0.0,0.0,11.0,2.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
191,Raphael,Borges Rodrigues,Borges Rodrigues,MID,Coventry City,4.5,a,,,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,570,1567,570,1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
192,Kai,Andrews,Andrews,MID,Coventry City,4.5,a,,,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2263,6022,2263,6022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
193,Haji,Wright,Wright,FWD,Coventry City,5.5,i,Thigh injury - Unknown return date,0.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,4765,90,4765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
194,Brandon,Thomas-Asante,Thomas-Asante,FWD,Coventry City,5.0,a,,,0.8,2.0,2.0,2,69,0,0,0,0.0,0.02,4.6,1.1,0.0,0.6,9,0,11084,6346,11084,6346,69.0,0.0,0.0,0.0,0.0,9.0,2.0,1,1,AVAILABLE,1.0,75.0,0.8333333333333334,MEDIUM,1
195,Ellis,Simms,Simms,FWD,Coventry City,5.0,a,,,1.0,2.0,2.0,2,69,0,0,0,0.0,0.01,2.6,12.3,2.0,1.7,7,0,15345,7377,15345,7377,69.0,0.0,0.0,0.0,0.0,7.0,2.0,1,1,AVAILABLE,1.0,75.0,0.8333333333333334,MEDIUM,1
196,Jahnoah,Markelo,Markelo,FWD,Coventry City,5.0,u,Has joined Shabab Al-Ahli Dubai permanently,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,536,0,536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
197,Norman,Bassette,Bassette,FWD,Coventry City,4.5,u,Has joined KVC Westerlo on loan for the rest of the season,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,722,0,722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
492,Taiwo,Awoniyi,Awoniyi,FWD,Coventry City,5.5,a,,,0.8,1.0,1.0,1,20,0,0,0,0.0,0.0,0.0,1.4,0.0,0.1,4,0,5280,7256,5280,7256,20.0,0.0,0.0,0.0,0.0,4.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
575,Caleb,Yirenkyi,Yirenkyi,MID,Coventry City,5.0,a,,,0.2,1.0,1.0,1,61,0,0,0,0.0,0.0,0.0,3.1,0.0,0.0,2,0,741,2156,741,2156,61.0,0.0,0.0,0.0,0.0,2.0,1.0,1,1,AVAILABLE,1.0,75.0,0.8333333333333334,MEDIUM,1
584,Gustavo,Hamer,Hamer,MID,Coventry City,5.5,a,,,0.1,1.0,1.0,1,8,0,0,0,0.0,0.0,0.4,0.3,0.0,0.1,3,0,299,1155,299,1155,8.0,0.0,0.0,0.0,0.0,3.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
599,Sidiki,Cherif,Cherif,FWD,Coventry City,5.0,a,,,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1425,1124,1425,1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
42,Evann,Guessand,Guessand,MID,Crystal Palace,5.5,a,,,0.0,1.0,1.0,1,27,0,0,0,0.03,0.02,3.2,1.8,7.0,1.2,3,0,368,534,368,534,27.0,0.0,0.0,0.0,0.0,3.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
198,Dean,Henderson,Henderson,GKP,Crystal Palace,5.0,a,,100.0,1.9,2.0,2.0,2,90,0,0,0,0.0,0.0,28.2,0.0,0.0,2.8,14,0,4860,11591,4860,11591,90.0,0.0,0.0,0.0,0.0,14.0,2.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
199,Walter,Benítez,Benitez,GKP,Crystal Palace,4.5,a,,,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,412,1022,412,1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
201,Daniel,Muñoz Mejía,Muñoz,DEF,Crystal Palace,5.5,a,,,8.5,0.0,0.0,0,54,0,0,0,0.23,0.01,1.2,1.8,21.0,2.4,-4,0,14249,99638,14249,99638,54.0,0.0,0.0,0.0,0.0,-4.0,0.0,0,1,AVAILABLE,1.0,45.0,0.5,HIGH,0
202,Chris,Richards,Richards,DEF,Crystal Palace,5.0,a,,,0.7,3.0,3.0,3,90,0,0,0,0.0,0.0,42.6,0.7,0.0,4.3,13,0,3581,5029,3581,5029,90.0,0.0,0.0,0.0,0.0,13.0,3.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
203,Jaydee,Canvot,Canvot,DEF,Crystal Palace,5.0,a,,,0.3,1.0,1.0,1,90,0,0,0,0.05,0.01,27.4,5.7,5.0,3.8,9,0,710,3124,710,3124,90.0,0.0,0.0,0.0,0.0,9.0,1.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
204,Tyrick,Mitchell,Mitchell,DEF,Crystal Palace,4.5,a,,,5.7,1.0,1.0,1,90,0,0,0,0.0,0.01,11.6,13.8,2.0,2.7,9,0,5235,40257,5235,40257,90.0,0.0,0.0,0.0,0.0,9.0,1.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
205,Borna,Sosa,Sosa,DEF,Crystal Palace,4.5,a,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114,303,114,303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
206,Chadi,Riad Dnanou,Chadi Riad,DEF,Crystal Palace,4.5,i,Knee injury - Unknown return date,0.0,0.0,1.0,1.0,1,72,0,0,0,0.0,0.01,12.6,1.3,0.0,1.4,7,0,268,2400,268,2400,72.0,0.0,0.0,0.0,0.0,7.0,1.0,1,1,UNAVAILABLE,0.0,0.0,0.0,OUT,0
207,Oscar,Mingueza,Mingueza,DEF,Crystal Palace,4.5,a,,,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,173,1048,173,1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
