fpl_id,fpl_name,understat_name,understat_id,normalized_name
85.0,Rico Henry,Rico Henry,9679,rico henry
93.0,Frank Onyeka,Frank Onyeka,9681,frank onyeka
91.0,Mads Bech Sørensen,Mads Bech Sørensen,9683,mads bech srensen
,,Mads Roerslev,9685,mads roerslev
541.0,Halil Dervişoğlu,Halil Dervisoglu,9686,halil dervisoglu
18.0,Albert Sambi Lokonga,Albert Sambi Lokonga,9689,albert sambi lokonga
,,Armel Bella Kotchap,9710,armel bella kotchap
516.0,Nathan Collins,Nathan Collins,9733,nathan collins
118.0,Enock Mwepu,Enock Mwepu,9734,enock mwepu
,,José Sá,9740,jose sa
568.0,Chem Campbell,Chem Campbell,9741,chem campbell
54.0,Cameron Archer,Cameron Archer,9912,cameron archer
94.0,Shandon Baptiste,Shandon Baptiste,9914,shandon baptiste
,,Jeremy Sarmiento,10036,jeremy sarmiento
624.0,Samuel Edozie,Samuel Edozie,10072,samuel edozie
,,Hugo Bueno,10140,hugo bueno
273.0,Lewis Brunt,Lewis Brunt,10168,lewis brunt
661.0,Lewis Hall,Lewis Hall,10216,lewis hall
194.0,Vitalii Mykolenko,Vitalii Mykolenko,10291,vitalii mykolenko
197.0,Nathan Patterson,Nathan Patterson,10292,nathan patterson
653.0,Omari Hutchinson,Omari Hutchinson,10348,omari hutchinson
736.0,Odeluga Offiah,Odeluga Offiah,10453,odeluga offiah
764.0,Matthew Craig,Matthew Craig,10579,matthew craig
173.0,Malcolm Ebiowei,Malcolm Ebiowei,10698,malcolm ebiowei
219.0,Jay Stansfield,Jay Stansfield,10718,jay stansfield
546.0,Luke Harris,Luke Harris,10719,luke harris
76.0,Jordan Zemura,Jordan Zemura,10740,jordan zemura
68.0,Ben Pearson,Ben Pearson,10742,ben pearson
63.0,Emiliano Marcondes,Emiliano Marcondes,10745,emiliano marcondes
74.0,Siriki Dembélé,Siriki Dembélé,10749,siriki dembele
247.0,Darko Gyabi,Darko Gyabi,10752,darko gyabi
567.0,Connor Ronan,Connor Ronan,10753,connor ronan
566.0,Joseph Hodge,Joseph Hodge,10755,joseph hodge
385.0,Scott McKenna,Scott McKenna,10757,scott mckenna
523.0,Harry Toffolo,Harry Toffolo,10758,harry toffolo
395.0,Alex Mighten,Alex Mighten,10761,alex mighten
522.0,Djed Spence,Djed Spence,10764,djed spence
422.0,Gavin Bazunu,Gavin Bazunu,10765,gavin bazunu
504.0,Tyrell Malacia,Tyrell Malacia,10803,tyrell malacia
559.0,Levi Colwill,Levi Colwill,10805,levi colwill
544.0,Jan Paul van Hecke,Jan Paul van Hecke,10807,jan paul van hecke
548.0,Daniel Iversen,Daniel Iversen,10808,daniel iversen
515.0,Keane Lewis-Potter,Keane Lewis-Potter,10809,keane lewispotter
509.0,Flynn Downes,Flynn Downes,10845,flynn downes
573.0,Rico Lewis,Rico Lewis,10847,rico lewis
61.0,Jamal Lowe,Jamal Lowe,10865,jamal lowe
584.0,Bobby Clark,Bobby Clark,10997,bobby clark
387.0,Ryan Yates,Ryan Yates,11003,ryan yates
590.0,Joseph Whitworth,Joseph Whitworth,11005,joseph whitworth
598.0,Owen Bevan,Owen Bevan,11034,owen bevan
,,Marquinhos,11035,marquinhos
,,Juan Larios,11078,juan larios
630.0,Ethan Nwaneri,Ethan Nwaneri,11132,ethan nwaneri
643.0,Kobbie Mainoo,Kobbie Mainoo,11174,kobbie mainoo
651.0,Andrew Moran,Andrew Moran,11193,andrew moran
,,Mateo Joseph,11208,mateo joseph
665.0,Ben Doak,Ben Doak,11231,ben doak
662.0,Thomas Cannon,Thomas Cannon,11232,thomas cannon
664.0,Dexter Lembikisa,Dexter Lembikisa,11233,dexter lembikisa
669.0,Divin Mubama,Divin Mubama,11242,divin mubama
676.0,David Ozoh,David Ozoh,11268,david ozoh
677.0,Jack Hinshelwood,Jack Hinshelwood,11269,jack hinshelwood
,,Gustavo Scarpa,11284,gustavo scarpa
684.0,David Datro Fofana,David Datro Fofana,11295,david datro fofana
692.0,Mislav Orsic,Mislav Orsic,11298,mislav orsic
699.0,Mykhailo Mudryk,Mykhailo Mudryk,11305,mykhailo mudryk
724.0,Enzo Fernández,Enzo Fernández,11356,enzo fernandez
716.0,James Bree,James Bree,11359,james bree
732.0,Paul Onuachu,Paul Onuachu,11360,paul onuachu
717.0,Daniel Bentley,Daniel Bentley,11361,daniel bentley
711.0,Jhon Durán,Jhon Durán,11366,jhon duran
709.0,Victor Kristiansen,Victor Kristiansen,11367,victor kristiansen
712.0,Máximo Perrone,Máximo Perrone,11378,maximo perrone
719.0,Yasin Ayari,Yasin Ayari,11385,yasin ayari
741.0,Lewis Miley,Lewis Miley,11386,lewis miley
722.0,Illia Zabarnyi,Illia Zabarnyi,11486,illia zabarnyi
758.0,George Abbott,George Abbott,11509,george abbott
762.0,Cameron Peupion,Cameron Peupion,11544,cameron peupion
769.0,Kamari Doyle,Kamari Doyle,11582,kamari doyle
770.0,Dominic Ballard,Dominic Ballard,11583,dominic ballard
773.0,Shea Charles,Shea Charles,11594,shea charles
778.0,Samuel Amo-Ameyaw,Samuel Amo-Ameyaw,11618,samuel amoameyaw
