fpl_id,fpl_name,understat_name,understat_id,normalized_name
,,Yehor Yarmolyuk,11772,yehor yarmolyuk
45.0,Ian Maatsen,Ian Maatsen,11807,ian maatsen
584.0,Ben Brereton Díaz,Ben Brereton Díaz,11815,ben brereton diaz
343.0,Oscar Bobb,Oscar Bobb,11903,oscar bobb
,,Edson Álvarez,11926,edson alvarez
766.0,Patrick Dorgu,Patrick Dorgu,11944,patrick dorgu
,,Youssef Chermiti,11984,youssef chermiti
96.0,Kim Ji-soo,Kim Ji-Soo,12136,kim jisoo
77.0,Alex Scott,Alex Scott,12149,alex scott
699.0,Alfie Dorrington,Alfie Dorrington,12193,alfie dorrington
701.0,Lewis Orford,Lewis Orford,12296,lewis orford
,,Oliver Scarles,12358,oliver scarles
216.0,Adam Wharton,Adam Wharton,12409,adam wharton
,,Joshua King,12410,joshua king
709.0,Jayden Danns,Jayden Danns,12455,jayden danns
613.0,Toby Collyer,Toby Collyer,12461,toby collyer
697.0,Josh Acheampong,Josh Acheampong,12535,josh acheampong
670.0,Harry Amass,Harry Amass,12559,harry amass
696.0,Tyrique George,Tyrique George,12573,tyrique george
109.0,Hákon Valdimarsson,Hákon Valdimarsson,12595,hakon valdimarsson
610.0,Mikey Moore,Mikey Moore,12603,mikey moore
,,Yunus Konak,12633,yunus konak
284.0,Luke Woolfenden,Luke Woolfenden,12746,luke woolfenden
277.0,Massimo Luongo,Massimo Luongo,12747,massimo luongo
264.0,Wes Burns,Wes Burns,12749,wes burns
260.0,Ali Al-Hamadi,Ali Al-Hamadi,12751,ali alhamadi
,,Marcus Harness,12753,marcus harness
263.0,Cameron Burgess,Cameron Burgess,12755,cameron burgess
603.0,Harrison Armstrong,Harrison Armstrong,12757,harrison armstrong
466.0,Joe Lumley,Joe Lumley,12762,joe lumley
,,Nathan Wood,12763,nathan wood
428.0,Eric da Silva Moreira,Eric da Silva Moreira,12765,eric da silva moreira
576.0,Andy Irving,Andy Irving,12774,andy irving
50.0,Kosta Nedeljković,Kosta Nedeljkovic,12775,kosta nedeljkovic
726.0,Woyo Coulibaly,Woyo Coulibaly,12782,woyo coulibaly
771.0,Mathis Amougou,Mathis Amougou,12808,mathis amougou
734.0,Albert Grønbæk,Albert Grønbæk,12880,albert grnbk
293.0,Mads Hermansen,Mads Hermansen,12910,mads hermansen
570.0,Abdul Fatawu,Abdul Fatawu,12911,abdul fatawu
481.0,Lucas Bergvall,Lucas Bergvall,12912,lucas bergvall
627.0,Roman Dixon,Roman Dixon,12946,roman dixon
269.0,George Edmundson,George Edmundson,12947,george edmundson
631.0,Jack Clarke,Jack Clarke,13019,jack clarke
,,André,13022,andre
,,Luis Guilherme,13026,luis guilherme
646.0,Asher Agbinone,Asher Agbinone,13039,asher agbinone
473.0,Ross Stewart,Ross Stewart,13060,ross stewart
649.0,Jayden Meghoma,Jayden Meghoma,13067,jayden meghoma
,,Morato,13068,morato
658.0,Ayden Heaven,Ayden Heaven,13080,ayden heaven
,,Carlos Forbs,13092,carlos forbs
660.0,Vítezslav Jaros,Vítezslav Jaros,13103,vitezslav jaros
664.0,Alfie Pond,Alfie Pond,13117,alfie pond
609.0,Will Lankshear,Will Lankshear,13127,will lankshear
666.0,Caleb Kporha,Caleb Kporha,13130,caleb kporha
266.0,Harry Clarke,Harry Clarke,13133,harry clarke
467.0,Ryan Manning,Ryan Manning,13134,ryan manning
,,Pedro Lima,13156,pedro lima
672.0,Jahmai Simpson-Pusey,Jahmai Simpson-Pusey,13185,jahmai simpsonpusey
,,Thiago,13222,thiago
460.0,Ronnie Edwards,Ronnie Edwards,13239,ronnie edwards
687.0,Ben Winterburn,Ben Winterburn,13242,ben winterburn
304.0,Jakub Stolarczyk,Jakub Stolarczyk,13301,jakub stolarczyk
606.0,Will Alves,Will Alves,13302,will alves
707.0,Remy Rees-Dottin,Remy Rees-Dottin,13307,remy reesdottin
716.0,Antonín Kinsky,Antonín Kinsky,13348,antonin kinsky
728.0,Zain Silcott-Duberry,Zain Silcott-Duberry,13351,zain silcottduberry
714.0,Diego Gómez,Diego Gómez,13364,diego gomez
,,Vitor Reis,13380,vitor reis
731.0,Andrés García,Andrés García,13392,andres garcia
,,Welington,13403,welington
763.0,Eiran Cashin,Eiran Cashin,13459,eiran cashin
769.0,Nasser Djiga,Nasser Djiga,13463,nasser djiga
776.0,Chido Obi-Martin,Chido Obi-Martin,13466,chido obimartin
781.0,Shumaira Mheuka,Shumaira Mheuka,13476,shumaira mheuka
792.0,Jeremy Monga,Jeremy Monga,13579,jeremy monga
