name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,player_id,points_last_3,points_last_5,points_avg_5,minutes_last_5,starts_last_5,goals_last_5,assists_last_5,bps_avg_5,influence_avg_5,creativity_avg_5,threat_avg_5,ict_index_avg_5,form_5,price
Solly March,MID,Brighton,10.1,1,0,21,0,46.1,107,0.59,0.0,0.92,1.5,283,3,0,17.8,39.4,2023-04-01T14:00:00Z,90,4,0,0,0,0,29,0,1271584,1,3,3,92.0,5,308649,340811,32162,52,True,0,29,107,16.0,29.0,5.8,523.0,6.0,2.0,0.0,20.2,28.419999999999998,35.8,30.1,9.440000000000001,5.8,5.2
Solly March,MID,Brighton,6.0,1,2,31,0,84.3,107,0.53,0.59,0.06,0.83,299,2,0,12.8,32.0,2023-04-08T14:00:00Z,90,18,0,0,0,0,30,0,1232358,1,1,2,12.0,7,-23684,60672,84356,52,False,0,30,107,22.0,34.0,6.8,615.0,7.0,2.0,1.0,22.6,33.879999999999995,43.199999999999996,37.0,11.42,6.8,5.2
Solly March,MID,Brighton,5.0,1,0,24,0,38.7,107,0.05,0.17,0.12,0.6,302,1,0,7.8,31.4,2023-04-15T14:00:00Z,90,6,0,0,0,0,31,0,1305026,1,2,1,8.0,5,69552,113591,44039,52,False,0,31,107,26.0,31.0,6.2,615.0,7.0,1.0,2.0,19.6,29.119999999999997,48.56,32.0,10.98,6.2,5.2
Solly March,MID,Brighton,5.0,1,0,28,0,47.6,107,0.18,0.34,0.16,2.48,324,3,0,11.2,25.0,2023-04-26T18:30:00Z,90,16,0,0,0,0,33,0,1375297,1,1,3,39.0,5,174212,206040,31828,52,False,0,33,107,20.0,34.0,6.8,615.0,7.0,1.0,3.0,20.2,31.079999999999995,42.879999999999995,28.6,10.26,6.8,5.2
Solly March,MID,Brighton,7.6,0,0,8,0,45.2,107,0.08,0.18,0.1,0.24,274,0,0,6.0,9.6,2023-05-04T19:00:00Z,27,14,0,0,0,0,34,0,1701721,0,0,1,5.0,1,276629,304283,27654,53,True,0,34,107,17.0,36.0,7.2,630.0,7.0,1.0,4.0,24.0,32.71999999999999,49.660000000000004,28.6,11.1,7.2,5.3
Solly March,MID,Brighton,7.6,0,0,5,0,2.5,107,0.0,0.08,0.08,0.41,334,0,0,1.4,5.6,2023-04-29T14:00:00Z,55,20,0,0,0,0,34,0,1701721,1,0,6,6.0,1,276629,304283,27654,53,True,0,34,107,17.0,36.0,7.2,630.0,7.0,1.0,4.0,24.0,32.71999999999999,49.660000000000004,28.6,11.1,7.2,5.3
Solly March,MID,Brighton,2.6,0,0,8,0,28.5,107,0.13,0.29,0.16,1.0,342,1,0,7.4,15.4,2023-05-08T16:30:00Z,32,8,0,0,0,0,35,0,1657950,0,5,1,30.0,1,4971,98419,93448,53,True,0,35,107,12.0,27.0,5.4,532.0,5.0,0.0,4.0,21.7,25.619999999999997,50.49,23.2,9.94,5.4,5.3
Solly March,MID,Brighton,0.0,0,0,0,0,0.0,107,0.0,0.0,0.0,0.0,248,0,0,0.0,0.0,2023-05-18T18:30:00Z,0,15,0,0,0,0,36,0,888054,0,1,4,0.0,0,-760488,29681,790169,53,False,0,36,107,8.0,20.0,4.0,384.0,3.0,0.0,3.0,19.5,22.28,44.59,18.9,8.58,4.0,5.3
Solly March,MID,Brighton,0.0,0,0,0,0,0.0,107,0.0,0.0,0.0,0.0,351,0,0,0.0,0.0,2023-05-14T15:30:00Z,0,1,0,0,0,0,36,0,888054,0,3,0,0.0,0,-760488,29681,790169,53,False,0,36,107,8.0,20.0,4.0,384.0,3.0,0.0,3.0,19.5,22.28,44.59,18.9,8.58,4.0,5.3
Solly March,MID,Brighton,0.1,0,0,0,0,0.0,107,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2023-05-24T19:00:00Z,0,13,0,0,0,0,37,0,570537,0,1,1,0.0,0,-309543,584,310127,52,True,0,37,107,3.0,13.0,2.6,294.0,2.0,0.0,2.0,13.3,15.88,27.73,16.5,6.02,2.6,5.2
Solly March,MID,Brighton,0.1,0,0,0,0,0.0,107,0.0,0.0,0.0,0.0,362,0,0,0.0,0.0,2023-05-21T13:00:00Z,0,17,0,0,0,0,37,0,570537,0,1,3,0.0,0,-309543,584,310127,52,True,0,37,107,3.0,13.0,2.6,294.0,2.0,0.0,2.0,13.3,15.88,27.73,16.5,6.02,2.6,5.2
Solly March,MID,Brighton,0.1,0,0,0,0,0.0,107,0.0,0.0,0.0,0.0,372,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,2,0,0,0,0,38,0,494420,0,1,2,0.0,0,-90238,396,90634,52,False,0,38,107,1.0,8.0,1.6,204.0,1.0,0.0,1.0,8.5,9.6,19.990000000000002,14.9,4.46,1.6,5.2
Adam Webster,DEF,Brighton,1.4,0,0,12,0,1.4,108,0.0,0.0,0.0,0.0,9,1,0,3.9,20.2,2022-08-07T13:00:00Z,90,14,0,0,0,0,1,0,8977,0,2,1,17.0,2,0,0,0,45,False,0,1,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Adam Webster,DEF,Brighton,4.0,0,0,19,1,1.8,108,0.0,0.0,0.0,0.0,14,0,0,1.3,9.4,2022-08-13T14:00:00Z,90,15,0,0,0,0,2,0,15249,0,0,0,2.0,6,2489,3746,1257,45,True,0,2,108,2.0,2.0,2.0,90.0,1.0,0.0,0.0,12.0,20.2,1.4,17.0,3.9,2.0,4.5
Adam Webster,DEF,Brighton,4.7,0,0,22,1,0.9,108,0.0,0.0,0.0,0.0,30,0,0,1.5,10.0,2022-08-21T13:00:00Z,90,19,0,0,0,0,3,0,18298,0,2,0,4.0,6,1038,4094,3056,45,False,0,3,108,8.0,8.0,4.0,180.0,2.0,0.0,0.0,15.5,14.8,1.6,9.5,2.6,4.0,4.5
Adam Webster,DEF,Brighton,5.3,0,0,17,1,0.4,108,0.0,0.0,0.0,0.0,34,0,0,3.0,17.4,2022-08-27T14:00:00Z,90,11,0,0,0,0,4,0,28006,0,0,1,12.0,5,6482,8993,2511,45,True,1,4,108,14.0,14.0,4.666666666666667,270.0,3.0,0.0,0.0,17.666666666666668,13.200000000000001,1.3666666666666665,7.666666666666667,2.2333333333333334,4.666666666666667,4.5
Adam Webster,DEF,Brighton,4.5,0,0,12,0,2.7,108,0.0,0.0,0.0,0.0,44,2,0,1.7,9.8,2022-08-30T18:30:00Z,90,9,0,0,0,0,5,0,58436,0,1,2,4.0,1,25398,29886,4488,45,False,0,5,108,17.0,19.0,4.75,360.0,4.0,0.0,0.0,17.5,14.25,1.125,8.75,2.425,4.75,4.5
Adam Webster,DEF,Brighton,3.8,0,0,11,0,12.4,108,0.0,0.0,0.0,0.0,53,2,0,2.7,14.4,2022-09-04T13:00:00Z,90,10,0,0,0,0,6,0,74328,0,2,5,0.0,1,13393,24886,11493,45,True,0,6,108,12.0,20.0,4.0,450.0,5.0,0.0,0.0,16.4,13.36,1.44,7.8,2.2800000000000002,4.0,4.5
Adam Webster,DEF,Brighton,-1.0,0,0,13,0,0.9,108,0.0,0.0,0.0,0.0,87,3,0,1.8,14.8,2022-10-01T14:00:00Z,90,12,1,0,0,0,9,0,67480,0,3,3,2.0,-1,-3060,4505,7565,45,False,0,9,108,7.0,19.0,3.8,450.0,5.0,0.0,0.0,16.2,12.2,3.6400000000000006,4.4,2.04,3.8,4.5
Adam Webster,DEF,Brighton,0.0,0,0,21,0,14.4,108,0.0,0.0,0.0,0.0,93,1,0,4.1,16.2,2022-10-08T16:30:00Z,90,18,0,0,0,0,10,0,65895,0,1,0,10.0,2,-2270,3459,5729,45,True,0,10,108,1.0,12.0,2.4,450.0,5.0,0.0,0.0,15.0,13.280000000000001,3.46,4.4,2.14,2.4,4.5
Adam Webster,DEF,Brighton,0.7,0,0,11,0,3.2,108,0.0,0.0,0.0,0.0,102,2,0,1.1,7.6,2022-10-14T19:00:00Z,90,4,0,0,0,0,11,0,95817,0,0,2,0.0,1,28812,31994,3182,45,False,0,11,108,2.0,8.0,1.6,450.0,5.0,0.0,0.0,14.8,14.52,6.160000000000001,5.6,2.66,1.6,4.5
Adam Webster,DEF,Brighton,0.0,0,0,25,1,4.3,108,0.0,0.0,0.0,0.0,114,0,0,1.9,10.8,2022-10-18T18:30:00Z,90,16,0,0,0,0,12,0,138870,0,0,0,4.0,6,23514,27836,4322,45,True,0,12,108,2.0,4.0,0.8,450.0,5.0,0.0,0.0,13.6,12.56,6.720000000000001,3.2,2.2800000000000002,0.8,4.5
Adam Webster,DEF,Brighton,0.8,0,0,14,0,1.3,108,0.0,0.0,0.0,0.0,125,3,0,2.3,21.6,2022-10-22T14:00:00Z,90,13,0,0,0,0,13,0,108337,0,1,3,0.0,1,-11295,2714,14009,45,False,0,13,108,9.0,9.0,1.8,450.0,5.0,0.0,0.0,16.2,12.76,7.040000000000001,3.2,2.32,1.8,4.5
Adam Webster,DEF,Brighton,1.3,0,0,16,0,0.2,108,0.0,0.0,0.0,0.0,134,1,0,2.6,18.0,2022-10-29T14:00:00Z,90,6,0,0,0,0,14,0,106392,0,1,4,8.0,2,-2739,3991,6730,45,True,0,14,108,8.0,9.0,1.8,450.0,5.0,0.0,0.0,16.8,14.2,4.82,3.2,2.2399999999999998,1.8,4.5
Adam Webster,DEF,Brighton,2.2,0,0,13,0,2.8,108,0.0,0.0,0.0,0.0,150,2,0,2.2,11.6,2022-11-05T15:00:00Z,90,20,0,0,0,0,15,0,115827,0,3,2,8.0,1,8016,12587,4571,45,False,0,15,108,9.0,12.0,2.4,450.0,5.0,0.0,0.0,17.4,14.84,4.680000000000001,4.4,2.4,2.4,4.5
Adam Webster,DEF,Brighton,1.0,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,152,0,0,0.0,0.0,2022-11-13T14:00:00Z,0,2,0,0,0,0,16,0,109616,0,2,1,0.0,0,-6131,4451,10582,45,True,0,16,108,4.0,11.0,2.2,450.0,5.0,0.0,0.0,15.8,13.919999999999998,2.3600000000000003,4.0,2.02,2.2,4.5
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,170,0,0,0.0,0.0,2022-12-26T15:00:00Z,0,17,0,0,0,0,17,0,55543,0,3,1,0.0,0,-54440,4942,59382,45,False,0,17,108,3.0,10.0,2.0,360.0,4.0,0.0,0.0,13.6,12.4,1.7200000000000002,4.0,1.8,2.0,4.5
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2022-12-31T17:30:00Z,0,1,0,0,0,0,18,0,49477,0,4,2,0.0,0,-6218,25,6243,45,True,0,18,108,1.0,4.0,0.8,270.0,3.0,0.0,0.0,8.6,10.24,0.86,3.2,1.42,0.8,4.5
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,8,0,0,0,0,19,0,46367,0,4,1,0.0,0,-3158,39,3197,45,False,0,19,108,0.0,3.0,0.6,180.0,2.0,0.0,0.0,5.8,5.92,0.6,3.2,0.9600000000000002,0.6,4.5
Adam Webster,DEF,Brighton,-0.8,0,0,2,0,0.0,108,0.0,0.0398,0.0398,0.0236,193,0,0,0.5,0.0,2023-01-14T15:00:00Z,1,12,0,0,0,0,20,0,44392,0,0,3,7.0,1,-2070,429,2499,45,True,0,20,108,0.0,1.0,0.2,90.0,1.0,0.0,0.0,2.6,2.32,0.5599999999999999,1.6,0.44000000000000006,0.2,4.5
Adam Webster,DEF,Brighton,0.2,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,10,0,0,0,0,21,0,44992,0,2,2,0.0,0,275,1414,1139,45,False,0,21,108,1.0,1.0,0.2,1.0,0.0,0.0,0.0,0.4,0.0,0.0,1.4,0.1,0.2,4.5
Adam Webster,DEF,Brighton,0.7,0,0,3,0,0.0,108,0.0,0.0,0.0,0.0,213,0,0,0.1,1.0,2023-02-04T15:00:00Z,1,3,0,0,0,0,22,0,44292,0,0,1,0.0,1,-932,1011,1943,45,True,0,22,108,1.0,1.0,0.2,1.0,0.0,0.0,0.0,0.4,0.0,0.0,1.4,0.1,0.2,4.5
Adam Webster,DEF,Brighton,1.0,0,0,8,0,1.1,108,0.01,0.23,0.23,0.84,223,1,0,3.1,23.6,2023-02-11T15:00:00Z,75,7,0,0,0,0,23,0,43986,1,1,1,6.0,2,-490,566,1056,45,False,0,23,108,2.0,2.0,0.4,2.0,0.0,0.0,0.0,1.0,0.2,0.0,1.4,0.12,0.4,4.5
Adam Webster,DEF,Brighton,3.0,0,0,24,1,11.2,108,0.01,0.07,0.06,0.22,233,0,0,2.5,7.2,2023-02-18T15:00:00Z,72,9,0,0,0,0,24,0,44126,1,1,0,7.0,6,-55,676,731,45,True,0,24,108,3.0,4.0,0.8,77.0,1.0,0.0,0.0,2.6,4.92,0.22000000000000003,2.6,0.74,0.8,4.5
Adam Webster,DEF,Brighton,4.7,0,0,25,1,1.5,108,0.01,0.01,0.0,0.38,254,0,0,1.7,15.0,2023-03-04T15:00:00Z,90,19,0,0,0,0,26,0,45972,1,0,4,0.0,6,1696,2831,1135,45,True,0,26,108,9.0,10.0,2.0,149.0,2.0,0.0,0.0,7.4,6.36,2.46,4.0,1.24,2.0,4.5
Adam Webster,DEF,Brighton,7.0,0,0,3,0,0.3,108,0.0,0.0,0.0,0.05,73,0,0,0.0,0.0,2023-03-15T19:30:00Z,1,7,0,0,0,0,27,0,54153,0,0,1,0.0,1,7758,9112,1354,45,True,0,27,108,14.0,15.0,3.0,238.0,3.0,0.0,0.0,12.0,9.36,2.76,2.6,1.48,3.0,4.5
Adam Webster,DEF,Brighton,7.0,0,0,17,0,1.8,108,0.01,0.01,0.0,1.54,265,2,0,2.7,23.2,2023-03-11T15:00:00Z,87,11,0,0,0,0,27,0,54153,1,2,2,2.0,1,7758,9112,1354,45,False,0,27,108,14.0,15.0,3.0,238.0,3.0,0.0,0.0,12.0,9.36,2.76,2.6,1.48,3.0,4.5
Adam Webster,DEF,Brighton,6.1,0,3,30,1,12.1,108,0.01,0.0,0.0,1.92,62,0,0,3.5,23.0,2023-04-04T18:45:00Z,90,3,0,0,0,0,29,0,51730,1,2,0,0.0,9,609,2031,1422,45,False,0,29,108,14.0,17.0,3.4,326.0,4.0,0.0,0.0,14.0,11.68,2.9699999999999998,2.8,1.75,3.4,4.5
Adam Webster,DEF,Brighton,6.1,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,283,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,4,0,0,0,0,29,0,51730,0,3,3,0.0,0,609,2031,1422,45,True,0,29,108,14.0,17.0,3.4,326.0,4.0,0.0,0.0,14.0,11.68,2.9699999999999998,2.8,1.75,3.4,4.5
Adam Webster,DEF,Brighton,2.8,0,0,4,0,1.3,108,0.01,0.01,0.0,0.14,299,1,0,1.5,13.4,2023-04-08T14:00:00Z,21,18,0,0,0,0,30,0,51675,0,1,2,0.0,1,-175,1291,1466,45,False,0,30,108,17.0,25.0,5.0,415.0,5.0,0.0,0.0,16.4,13.780000000000001,4.18,2.8,2.08,5.0,4.5
Adam Webster,DEF,Brighton,3.0,0,0,10,0,1.2,108,0.01,0.03,0.02,0.58,302,1,0,1.4,9.0,2023-04-15T14:00:00Z,86,6,0,0,0,0,31,0,51633,1,2,1,4.0,2,-168,1083,1251,45,False,0,31,108,12.0,24.0,4.8,361.0,4.0,0.0,0.0,15.6,11.74,4.22,1.6,1.7600000000000002,4.8,4.5
Adam Webster,DEF,Brighton,2.4,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2023-04-26T18:30:00Z,0,16,0,0,0,0,33,0,56881,0,1,3,0.0,0,5310,6759,1449,45,False,0,33,108,12.0,20.0,4.0,375.0,4.0,0.0,0.0,12.8,12.1,2.2199999999999998,1.0,1.54,4.0,4.5
Adam Webster,DEF,Brighton,5.6,0,0,21,1,23.0,108,0.07,0.21,0.14,1.38,274,0,0,6.2,11.6,2023-05-04T19:00:00Z,90,14,0,0,0,0,34,0,60284,1,0,1,27.0,5,2675,5448,2773,45,True,1,34,108,3.0,14.0,2.8,285.0,3.0,0.0,0.0,7.8,9.1,1.92,1.0,1.2,2.8,4.5
Adam Webster,DEF,Brighton,5.6,0,0,28,1,1.0,108,0.01,0.01,0.0,0.7,334,0,0,2.3,21.8,2023-04-29T14:00:00Z,90,20,0,0,0,0,34,0,60284,1,0,6,0.0,6,2675,5448,2773,45,True,0,34,108,3.0,14.0,2.8,285.0,3.0,0.0,0.0,7.8,9.1,1.92,1.0,1.2,2.8,4.5
Adam Webster,DEF,Brighton,2.6,0,0,12,0,2.8,108,0.03,0.03,0.0,1.19,342,3,0,2.8,23.4,2023-05-08T16:30:00Z,45,8,0,0,0,0,35,0,72770,1,5,1,2.0,0,12625,14199,1574,45,True,0,35,108,13.0,23.0,4.6,377.0,4.0,0.0,0.0,10.7,10.120000000000001,4.109999999999999,3.5,1.78,4.6,4.5
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,248,0,0,0.0,0.0,2023-05-18T18:30:00Z,0,15,0,0,0,0,36,0,70766,0,1,4,0.0,0,-1748,5730,7478,45,False,0,36,108,11.0,14.0,2.8,332.0,3.0,0.0,0.0,10.1,12.5,3.46,3.9,1.9899999999999998,2.8,4.5
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,351,0,0,0.0,0.0,2023-05-14T15:30:00Z,0,1,0,0,0,0,36,0,70766,0,3,0,0.0,0,-1748,5730,7478,45,False,0,36,108,11.0,14.0,2.8,332.0,3.0,0.0,0.0,10.1,12.5,3.46,3.9,1.9899999999999998,2.8,4.5
Adam Webster,DEF,Brighton,0.7,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2023-05-24T19:00:00Z,0,13,0,0,0,0,37,0,58706,0,1,1,0.0,0,-11394,115,11509,45,True,0,37,108,11.0,13.0,2.6,311.0,3.0,0.0,0.0,9.3,9.819999999999999,3.2,3.9,1.69,2.6,4.5
Adam Webster,DEF,Brighton,0.7,0,0,0,0,0.0,108,0.0,0.0,0.0,0.0,362,0,0,0.0,0.0,2023-05-21T13:00:00Z,0,17,0,0,0,0,37,0,58706,0,1,3,0.0,0,-11394,115,11509,45,True,0,37,108,11.0,13.0,2.6,311.0,3.0,0.0,0.0,9.3,9.819999999999999,3.2,3.9,1.69,2.6,4.5
Adam Webster,DEF,Brighton,1.5,0,0,12,0,0.0,108,0.0,0.0,0.0,2.3,372,2,0,0.0,0.0,2023-05-28T15:30:00Z,64,2,0,0,0,0,38,0,58289,1,1,2,0.0,1,-1207,542,1749,45,False,0,38,108,0.0,11.0,2.2,225.0,2.0,0.0,0.0,7.3,8.02,2.96,3.1,1.41,2.2,4.5
Joël Veltman,DEF,Brighton,1.4,0,0,15,0,0.8,109,0.0,0.0,0.0,0.0,9,1,0,2.6,25.4,2022-08-07T13:00:00Z,90,14,0,0,0,0,1,0,27438,0,2,1,0.0,2,0,0,0,45,False,0,1,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Joël Veltman,DEF,Brighton,5.0,0,2,30,1,1.3,109,0.0,0.0,0.0,0.0,14,0,0,4.0,20.2,2022-08-13T14:00:00Z,90,15,0,0,0,0,2,0,33596,0,0,0,18.0,8,1988,4222,2234,45,True,0,2,109,2.0,2.0,2.0,90.0,1.0,0.0,0.0,15.0,25.4,0.8,0.0,2.6,2.0,4.5
Joël Veltman,DEF,Brighton,6.0,0,2,29,1,6.6,109,0.0,0.0,0.0,0.0,30,0,0,4.3,32.2,2022-08-21T13:00:00Z,90,19,0,0,0,0,3,0,62201,0,2,0,4.0,8,20384,30208,9824,45,False,0,3,109,10.0,10.0,5.0,180.0,2.0,0.0,0.0,22.5,22.799999999999997,1.05,9.0,3.3,5.0,4.5
Joël Veltman,DEF,Brighton,6.5,0,0,20,1,0.5,109,0.0,0.0,0.0,0.0,34,0,0,0.4,3.8,2022-08-27T14:00:00Z,69,11,0,0,0,0,4,0,221971,0,0,1,0.0,6,128153,151777,23624,45,True,0,4,109,18.0,18.0,6.0,270.0,3.0,0.0,0.0,24.666666666666668,25.933333333333334,2.9,7.333333333333333,3.6333333333333333,6.0,4.5
Joël Veltman,DEF,Brighton,4.1,0,0,8,0,1.8,109,0.0,0.0,0.0,0.0,44,2,0,0.7,5.2,2022-08-30T18:30:00Z,63,9,0,0,0,0,5,0,354907,0,1,2,0.0,1,117954,179207,61253,46,False,0,5,109,22.0,24.0,6.0,339.0,4.0,0.0,0.0,23.5,20.4,2.3,5.5,2.825,6.0,4.6
Joël Veltman,DEF,Brighton,4.8,0,0,13,0,5.6,109,0.0,0.0,0.0,0.0,53,2,0,1.4,6.6,2022-09-04T13:00:00Z,90,10,0,0,0,0,6,0,539582,0,2,5,2.0,1,154728,194150,39422,46,True,0,6,109,15.0,25.0,5.0,402.0,5.0,0.0,0.0,20.4,17.36,2.2,4.4,2.4,5.0,4.6
Joël Veltman,DEF,Brighton,0.0,0,0,11,0,0.5,109,0.0,0.0,0.0,0.0,87,3,0,2.0,19.4,2022-10-01T14:00:00Z,90,12,0,0,0,0,9,0,489203,0,3,3,0.0,1,-31119,14592,45711,46,False,0,9,109,8.0,24.0,4.8,402.0,5.0,0.0,0.0,20.0,13.6,3.1599999999999993,4.8,2.16,4.8,4.6
Joël Veltman,DEF,Brighton,0.5,0,0,8,0,2.8,109,0.0,0.0,0.0,0.0,93,1,0,1.4,11.2,2022-10-08T16:30:00Z,87,18,0,0,0,0,10,0,486090,0,1,0,0.0,1,-6142,28663,34805,46,True,1,10,109,3.0,17.0,3.4,402.0,5.0,0.0,0.0,16.2,13.439999999999998,3.0,1.2,1.7600000000000002,3.4,4.6
Joël Veltman,DEF,Brighton,1.0,0,0,8,0,10.0,109,0.0,0.0,0.0,0.0,102,2,0,4.1,12.0,2022-10-14T19:00:00Z,90,4,0,0,0,0,11,0,510137,0,0,2,19.0,1,20483,43332,22849,46,False,0,11,109,3.0,10.0,2.0,399.0,5.0,0.0,0.0,12.0,9.239999999999998,2.2399999999999998,0.4,1.1800000000000002,2.0,4.6
Joël Veltman,DEF,Brighton,0.0,0,1,27,1,18.8,109,0.0,0.0,0.0,0.0,114,0,0,4.0,13.2,2022-10-18T18:30:00Z,90,16,0,0,0,0,12,0,633725,0,0,0,8.0,7,39716,60453,20737,47,True,0,12,109,3.0,5.0,1.0,420.0,5.0,0.0,0.0,9.6,10.879999999999999,4.14,4.2,1.92,1.0,4.7
Joël Veltman,DEF,Brighton,1.2,0,0,9,0,1.7,109,0.0,0.0,0.0,0.0,125,2,0,1.3,10.8,2022-10-22T14:00:00Z,65,13,0,0,0,0,13,0,510482,0,1,3,0.0,1,-39954,7237,47191,47,False,0,13,109,9.0,11.0,2.2,447.0,5.0,0.0,0.0,13.4,12.479999999999999,7.540000000000001,5.8,2.58,2.2,4.7
Joël Veltman,DEF,Brighton,1.0,0,0,0,0,0.0,109,0.0,0.0,0.0,0.0,134,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,6,0,0,0,0,14,0,436947,0,1,4,0.0,0,-73849,1360,75209,47,True,0,14,109,9.0,11.0,2.2,422.0,5.0,0.0,0.0,12.6,13.319999999999999,6.76,5.4,2.56,2.2,4.7
Joël Veltman,DEF,Brighton,1.5,0,0,3,0,10.4,109,0.0,0.0,0.0,0.0,150,0,0,1.3,2.2,2022-11-05T15:00:00Z,1,20,0,0,0,0,15,0,380407,0,3,2,0.0,1,-56080,597,56677,46,False,0,15,109,8.0,10.0,2.0,332.0,4.0,0.0,0.0,10.4,9.439999999999998,6.659999999999999,5.4,2.16,2.0,4.6
Joël Veltman,DEF,Brighton,0.7,0,0,8,0,0.0,109,0.01733,0.01733,0.0,0.0347,152,0,0,0.0,0.0,2022-11-13T14:00:00Z,31,2,0,0,0,0,16,0,372027,0,2,1,0.0,1,-10873,7528,18401,46,True,0,16,109,2.0,10.0,2.0,246.0,3.0,0.0,0.0,9.4,7.639999999999998,8.18,5.4,2.1399999999999997,2.0,4.6
Joël Veltman,DEF,Brighton,5.0,1,0,21,0,12.5,109,0.01142,0.01142,0.0,1.914,170,1,0,5.7,42.2,2022-12-26T15:00:00Z,90,17,0,0,0,0,17,0,308671,1,3,1,2.0,5,-64590,27378,91968,46,False,0,17,109,2.0,10.0,2.0,187.0,2.0,0.0,0.0,9.4,5.239999999999998,6.18,1.6,1.3199999999999998,2.0,4.6
Joël Veltman,DEF,Brighton,2.0,0,0,0,0,0.0,109,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2022-12-31T17:30:00Z,0,1,0,0,0,0,18,0,313539,0,4,2,0.0,0,3693,10606,6913,46,True,0,18,109,7.0,8.0,1.6,187.0,2.0,0.0,1.0,8.2,11.04,4.92,0.4,1.6600000000000001,1.6,4.6
Joël Veltman,DEF,Brighton,3.7,0,0,19,1,1.4,109,0.00442,0.00442,0.0,0.4886,186,0,0,0.9,7.6,2023-01-03T19:45:00Z,70,8,0,0,0,0,19,0,309386,1,4,1,0.0,6,-4250,5610,9860,46,False,0,19,109,6.0,7.0,1.4,122.0,1.0,0.0,1.0,6.4,8.879999999999999,4.58,0.4,1.4000000000000001,1.4,4.6
Joël Veltman,DEF,Brighton,2.0,0,0,9,0,0.4,109,0.00205,0.00205,0.0,0.1324,193,0,0,1.0,9.4,2023-01-14T15:00:00Z,24,12,0,0,0,0,20,0,307862,0,0,3,0.0,1,-1469,11810,13279,46,True,0,20,109,11.0,13.0,2.6,192.0,2.0,0.0,1.0,10.2,10.399999999999999,4.86,0.4,1.5800000000000003,2.6,4.6
Joël Veltman,DEF,Brighton,2.6,0,0,11,0,3.2,109,0.01076,0.04666,0.0359,1.2377,206,2,0,1.4,10.2,2023-01-21T15:00:00Z,60,10,0,0,0,0,21,0,311540,0,2,2,1.0,1,1965,13912,11947,46,False,0,21,109,7.0,13.0,2.6,215.0,2.0,0.0,1.0,11.4,11.84,2.8600000000000003,0.4,1.5200000000000002,2.6,4.6
Joël Veltman,DEF,Brighton,2.3,0,0,22,1,5.3,109,0.02,0.02,0.0,1.34,213,0,0,2.2,16.6,2023-02-04T15:00:00Z,90,3,0,0,0,0,22,0,301666,1,0,1,0.0,5,-10179,8572,18751,46,True,1,22,109,8.0,13.0,2.6,244.0,3.0,0.0,1.0,12.0,13.879999999999999,3.5,0.6,1.8,2.6,4.6
Joël Veltman,DEF,Brighton,2.7,0,0,16,0,39.6,109,0.1,0.1,0.0,0.89,223,1,0,7.4,32.2,2023-02-11T15:00:00Z,90,7,0,0,0,0,23,0,299018,1,1,1,2.0,2,-3198,4557,7755,46,False,0,23,109,7.0,13.0,2.6,244.0,3.0,0.0,0.0,12.2,8.76,2.06,0.2,1.1,2.6,4.6
Joël Veltman,DEF,Brighton,3.0,0,0,20,0,13.9,109,0.03,0.11,0.08,0.31,233,1,0,3.4,13.0,2023-02-18T15:00:00Z,90,9,0,0,0,0,24,0,295260,1,1,0,7.0,2,-4187,3644,7831,46,True,0,24,109,8.0,15.0,3.0,334.0,4.0,0.0,0.0,15.4,15.2,9.98,0.6,2.58,3.0,4.6
