name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,player_id,points_last_3,points_last_5,points_avg_5,minutes_last_5,starts_last_5,goals_last_5,assists_last_5,bps_avg_5,influence_avg_5,creativity_avg_5,threat_avg_5,ict_index_avg_5,form_5,price
Jack Taylor,MID,Ipswich,1.0,0,0,1,0,1.7,281,0.0,0.0,0.0,0.13,204,1,0,0.4,1.8,2025-01-16T19:30:00Z,19,,,,,,,,False,5,0,0,0,0,21,0,3170,0,2,0,0.0,1,0,151,151,48,True,0,21,281,3.0,10.0,2.0,72.0,0.0,1.0,0.0,7.2,8.399999999999999,0.7,3.8,1.3,2.0,4.8
Jack Taylor,MID,Ipswich,0.0,0,0,2,0,0.0,281,0.0,0.0,0.0,0.15,215,0,0,0.0,0.0,2025-01-19T16:30:00Z,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13,0,0,0,0,22,0,3126,0,6,0,0.0,1,-67,48,115,48,True,0,22,281,3.0,5.0,1.0,76.0,0.0,0.0,0.0,3.2,1.8400000000000003,0.8800000000000001,0.4,0.34,1.0,4.8
Jack Taylor,MID,Ipswich,-0.2,0,0,0,0,0.0,281,0.0,0.0,0.0,0.0,226,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12,0,0,0,0,23,0,3081,0,1,4,0.0,0,-72,75,147,48,False,0,23,281,3.0,5.0,1.0,65.0,0.0,0.0,0.0,3.0,1.7600000000000002,0.62,0.4,0.3,1.0,4.8
Jack Taylor,MID,Ipswich,1.3,0,0,3,0,1.7,281,0.0,0.0,0.0,0.42,236,1,0,0.5,3.4,2025-02-01T15:00:00Z,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17,0,0,0,0,24,0,3080,0,2,1,0.0,1,-28,84,112,48,True,0,24,281,2.0,4.0,0.8,55.0,0.0,0.0,0.0,2.2,1.24,0.44000000000000006,0.0,0.18,0.8,4.8
Jack Taylor,MID,Ipswich,0.7,0,0,3,0,0.0,281,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2025-02-15T15:00:00Z,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,0,0,0,0,25,0,3084,0,1,1,0.0,1,-32,83,115,48,False,0,25,281,2.0,4.0,0.8,67.0,0.0,0.0,0.0,2.2,1.6800000000000002,0.78,0.0,0.26,0.8,4.8
Jack Taylor,MID,Ipswich,0.8,0,0,3,0,1.4,281,0.01,0.01,0.0,0.2,256,2,0,0.6,2.6,2025-02-22T15:00:00Z,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18,0,0,0,0,26,0,3059,0,4,1,2.0,1,-35,49,84,48,True,0,26,281,2.0,4.0,0.8,50.0,0.0,0.0,0.0,1.8,1.04,0.68,0.0,0.18,0.8,4.8
Jack Taylor,MID,Ipswich,1.0,0,0,4,0,2.1,281,0.01,0.03,0.02,0.01,270,0,0,0.4,0.8,2025-02-26T19:30:00Z,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14,0,0,0,0,27,0,3030,0,2,3,1.0,1,-41,34,75,48,False,0,27,281,3.0,4.0,0.8,69.0,0.0,0.0,0.0,2.2,1.2,0.6199999999999999,0.4,0.22000000000000003,0.8,4.8
Jack Taylor,MID,Ipswich,1.0,0,0,3,0,0.1,281,0.0,0.0,0.0,0.14,274,0,0,0.1,0.4,2025-03-08T15:00:00Z,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7,0,0,0,0,28,0,3117,0,0,1,0.0,1,63,126,63,48,False,0,28,281,3.0,4.0,0.8,76.0,0.0,0.0,0.0,2.6,1.36,1.04,0.6,0.3,0.8,4.8
Jack Taylor,MID,Ipswich,0.5,0,0,3,0,0.2,281,0.0,0.0,0.0,0.51,286,1,0,0.1,0.8,2025-03-15T15:00:00Z,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16,0,0,0,0,29,0,3109,0,4,2,0.0,1,-25,42,67,48,True,0,29,281,3.0,5.0,1.0,83.0,0.0,0.0,0.0,3.2,1.44,1.06,0.6,0.32,1.0,4.8
Jack Taylor,MID,Ipswich,0.5,0,0,4,0,0.1,281,0.0,0.03,0.03,0.33,292,0,0,1.0,9.2,2025-04-02T18:45:00Z,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3,0,0,0,0,30,0,3107,0,2,1,1.0,1,-21,48,69,48,False,0,30,281,3.0,5.0,1.0,74.0,0.0,0.0,0.0,3.2,0.9200000000000002,0.76,0.6,0.24,1.0,4.8
Jack Taylor,MID,Ipswich,1.0,0,0,4,0,0.7,281,0.0,0.0,0.0,1.15,306,2,0,0.6,3.0,2025-04-05T14:00:00Z,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20,0,0,0,0,31,0,3097,0,2,1,2.0,1,-12,29,41,48,True,0,31,281,3.0,5.0,1.0,91.0,0.0,0.0,0.0,3.4,2.7600000000000002,0.78,0.8,0.44000000000000006,1.0,4.8
Jack Taylor,MID,Ipswich,0.0,0,0,2,0,0.1,281,0.0,0.03,0.03,0.87,314,1,0,0.2,0.0,2025-04-13T13:00:00Z,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6,0,0,0,0,32,0,3071,0,2,2,4.0,1,-28,11,39,48,False,0,32,281,3.0,5.0,1.0,78.0,0.0,0.0,0.0,3.6,2.8400000000000003,0.64,0.8,0.43999999999999995,1.0,4.8
Jack Taylor,MID,Ipswich,-0.5,0,0,4,0,5.4,281,0.03,0.11,0.08,0.69,326,2,0,1.5,4.0,2025-04-20T13:00:00Z,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,33,0,3058,0,4,0,6.0,1,-23,26,49,48,True,0,33,281,3.0,5.0,1.0,68.0,0.0,0.0,0.0,3.2,2.68,0.24000000000000007,1.4,0.4,1.0,4.8
Jack Taylor,MID,Ipswich,0.0,0,0,8,0,0.6,281,0.0,0.0,0.0,2.65,337,3,0,1.1,10.0,2025-04-26T14:00:00Z,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15,0,0,0,0,34,0,3078,1,0,3,0.0,2,1,26,25,48,False,0,34,281,3.0,5.0,1.0,106.0,0.0,0.0,0.0,3.4,3.4,1.3000000000000003,2.6,0.6799999999999999,1.0,4.8
Jack Taylor,MID,Ipswich,1.0,0,0,14,0,2.9,281,0.0,0.0,0.0,0.51,347,2,0,1.6,13.2,2025-05-03T14:00:00Z,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8,0,0,0,0,35,0,3071,1,2,2,0.0,2,1,24,23,48,False,0,35,281,4.0,6.0,1.2,187.0,1.0,0.0,0.0,4.4,5.24,1.3800000000000001,2.6,0.8800000000000001,1.2,4.8
Jack Taylor,MID,Ipswich,1.0,0,0,3,0,2.5,281,0.01,0.05,0.04,0.78,353,1,0,0.5,0.0,2025-05-10T14:00:00Z,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4,0,0,0,0,36,0,3094,1,1,0,3.0,1,13,49,36,48,True,1,36,281,5.0,7.0,1.4,250.0,2.0,0.0,0.0,6.4,6.04,1.9400000000000002,2.4,1.0,1.4,4.8
Jack Taylor,MID,Ipswich,1.5,0,0,3,0,0.9,281,0.0,0.0,0.0,0.07,368,0,0,0.2,1.0,2025-05-18T14:00:00Z,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11,0,0,0,0,37,0,3095,0,0,2,0.0,1,-7,44,51,48,False,0,37,281,5.0,7.0,1.4,285.0,3.0,0.0,0.0,6.2,5.44,2.3000000000000003,2.6,0.9800000000000001,1.4,4.8
Jack Taylor,MID,Ipswich,0.7,0,0,3,0,0.8,281,0.0,0.0,0.0,0.08,373,1,0,0.1,0.4,2025-05-25T15:00:00Z,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19,0,0,0,0,38,0,3100,0,3,1,0.0,1,-2,42,44,48,True,0,38,281,4.0,7.0,1.4,290.0,3.0,0.0,0.0,6.4,5.640000000000001,2.46,1.8,0.9800000000000001,1.4,4.8
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,1,0,0.4,282,0.0,0.07,0.07,2.07,4,2,0,1.2,7.8,2024-08-17T11:30:00Z,73,,,,,,,,False,12,0,0,0,0,1,0,100603,1,2,0,4.0,1,0,0,0,40,True,0,1,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Axel Tuanzebe,DEF,Ipswich,-1.0,0,0,-6,0,0.7,282,0.0,0.0,0.0,3.34,17,4,0,1.9,18.6,2024-08-24T14:00:00Z,88,,,,,,,,False,13,0,0,0,0,2,0,125550,1,1,4,0.0,0,8733,15520,6787,40,False,0,2,282,1.0,1.0,1.0,73.0,1.0,0.0,0.0,1.0,7.8,0.4,4.0,1.2,1.0,4.0
Axel Tuanzebe,DEF,Ipswich,0.5,0,0,17,0,17.8,282,0.02,0.02,0.0,0.95,25,1,0,4.1,23.2,2024-08-31T14:00:00Z,90,,,,,,,,False,9,0,0,0,0,3,0,134718,1,1,1,0.0,2,5634,16603,10969,40,True,0,3,282,1.0,1.0,0.5,161.0,2.0,0.0,0.0,-2.5,13.200000000000001,0.55,2.0,1.5499999999999998,0.5,4.0
Axel Tuanzebe,DEF,Ipswich,1.7,0,0,29,1,10.5,282,0.0,0.0,0.0,1.66,33,0,0,4.3,32.2,2024-09-14T14:00:00Z,90,,,,,,,,False,5,0,0,0,0,4,0,173853,1,0,0,0.0,6,32582,50370,17788,40,False,0,4,282,3.0,3.0,1.0,251.0,3.0,0.0,0.0,4.0,16.533333333333335,6.300000000000001,1.3333333333333333,2.4,1.0,4.0
Axel Tuanzebe,DEF,Ipswich,2.5,0,0,11,0,12.8,282,0.02,0.02,0.0,2.38,48,1,0,3.2,15.2,2024-09-21T14:00:00Z,81,,,,,,,,False,17,0,0,0,0,5,0,254407,1,1,1,4.0,2,73610,83438,9828,40,False,0,5,282,8.0,9.0,2.25,341.0,4.0,0.0,0.0,10.25,20.450000000000003,7.3500000000000005,1.0,2.875,2.25,4.0
Axel Tuanzebe,DEF,Ipswich,2.2,0,0,-6,0,0.8,282,0.0,0.11,0.11,0.82,56,2,0,1.7,5.0,2024-09-29T13:00:00Z,90,,,,,,,,False,2,0,0,0,0,6,0,343534,1,2,2,11.0,0,85006,112808,27802,40,True,1,6,282,10.0,11.0,2.2,422.0,5.0,0.0,0.0,10.4,19.4,8.440000000000001,1.6,2.94,2.2,4.0
Axel Tuanzebe,DEF,Ipswich,1.1,0,0,0,0,0.0,282,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,,,,,,,,False,19,0,0,0,0,7,0,399166,0,1,4,0.0,0,52546,71635,19089,40,False,0,7,282,8.0,10.0,2.0,439.0,5.0,0.0,0.0,9.0,18.84,8.52,3.0,3.04,2.0,4.0
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,0,0,0.0,282,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2024-10-19T14:15:00Z,0,,,,,,,,False,8,0,0,0,0,8,0,343824,0,2,0,0.0,0,-48549,3725,52274,40,True,0,8,282,2.0,10.0,2.0,351.0,4.0,0.0,0.0,10.2,15.12,8.379999999999999,3.0,2.6599999999999997,2.0,4.0
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,0,0,0.0,282,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,,,,,,,,False,4,0,0,0,0,9,0,303617,0,3,4,0.0,0,-40514,466,40980,40,False,0,9,282,0.0,8.0,1.6,261.0,3.0,0.0,0.0,6.8,10.48,4.82,3.0,1.8399999999999999,1.6,4.0
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,0,0,0.0,282,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2024-11-02T15:00:00Z,0,,,,,,,,False,11,0,0,0,0,10,0,271576,0,1,1,0.0,0,-32835,677,33512,40,True,0,10,282,0.0,2.0,0.4,171.0,2.0,0.0,0.0,1.0,4.04,2.72,3.0,0.9800000000000001,0.4,4.0
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,1,0,0.9,282,0.0,0.0,0.0,1.82,108,1,0,0.7,6.4,2024-11-10T14:00:00Z,90,,,,,,,,False,18,0,0,0,0,11,0,250289,1,2,1,0.0,1,-21307,444,21751,40,False,1,11,282,0.0,0.0,0.0,90.0,1.0,0.0,0.0,-1.2,1.0,0.16,2.2,0.33999999999999997,0.0,4.0
Axel Tuanzebe,DEF,Ipswich,1.0,0,0,9,0,3.6,282,0.01,0.01,0.0,0.8,116,1,0,1.0,6.4,2024-11-24T16:30:00Z,90,,,,,,,,False,14,0,0,0,0,12,0,250786,1,1,1,0.0,2,-1466,8501,9967,40,True,0,12,282,1.0,1.0,0.2,90.0,1.0,0.0,0.0,0.2,1.28,0.18,0.0,0.13999999999999999,0.2,4.0
Axel Tuanzebe,DEF,Ipswich,1.0,0,0,-2,0,0.8,282,0.0,0.0,0.0,1.64,127,1,0,0.8,7.4,2024-11-30T15:00:00Z,78,,,,,,,,False,16,0,0,0,0,13,0,257190,1,0,1,0.0,1,5667,10733,5066,40,False,1,13,282,3.0,3.0,0.6,180.0,2.0,0.0,0.0,2.0,2.56,0.9,0.0,0.33999999999999997,0.6,4.0
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,0,0,0.0,282,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2024-12-03T19:30:00Z,0,,,,,,,,False,7,0,0,0,0,14,0,247930,0,1,0,0.0,0,-8688,4009,12697,40,True,0,14,282,4.0,4.0,0.8,258.0,3.0,0.0,0.0,1.6,4.040000000000001,1.06,0.0,0.5,0.8,4.0
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,0,0,0.0,282,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,,,,,,,,False,3,0,0,0,0,15,0,227151,0,2,1,0.0,0,-19916,318,20234,40,True,0,15,282,3.0,4.0,0.8,258.0,3.0,0.0,0.0,1.6,4.040000000000001,1.06,0.0,0.5,0.8,4.0
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,0,0,0.0,282,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,,,,,,,,False,20,0,0,0,0,16,0,211649,0,2,1,0.0,0,-16530,444,16974,40,False,0,16,282,1.0,4.0,0.8,258.0,3.0,0.0,0.0,1.6,4.040000000000001,1.06,0.0,0.5,0.8,4.0
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,0,0,0.0,282,0.0,0.0,0.0,0.0,166,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,,,,,,,,False,15,0,0,0,0,17,0,199512,0,4,0,0.0,0,-12268,346,12614,40,True,0,17,282,0.0,3.0,0.6,168.0,2.0,0.0,0.0,1.4,2.7600000000000002,0.8799999999999999,0.0,0.36,0.6,4.0
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,0,0,0.0,282,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2024-12-27T20:15:00Z,0,,,,,,,,False,1,0,0,0,0,18,0,185386,0,0,1,0.0,0,-13888,122,14010,40,False,0,18,282,0.0,1.0,0.2,78.0,1.0,0.0,0.0,-0.4,1.48,0.16,0.0,0.16,0.2,4.0
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,0,0,0.0,282,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2024-12-30T19:45:00Z,0,,,,,,,,False,6,0,0,0,0,19,0,180550,0,0,2,0.0,0,-6390,3813,10203,39,True,0,19,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,0,0,0.0,282,0.0,0.0,0.0,0.0,195,0,0,0.0,0.0,2025-01-05T14:00:00Z,0,,,,,,,,False,9,0,0,0,0,20,0,170758,0,2,2,0.0,0,-10316,5912,16228,39,False,0,20,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,0,0,0.0,282,0.0,0.0,0.0,0.0,204,0,0,0.0,0.0,2025-01-16T19:30:00Z,0,,,,,,,,False,5,0,0,0,0,21,0,164558,0,2,0,0.0,0,-6663,4518,11181,39,True,0,21,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,0,0,0.1,282,0.0,0.0,0.0,0.65,215,1,0,0.8,7.4,2025-01-19T16:30:00Z,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13,0,0,0,0,22,0,160287,0,6,0,0.0,1,-4134,2805,6939,39,True,0,22,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
Axel Tuanzebe,DEF,Ipswich,-0.8,0,0,-9,0,0.8,282,0.0,0.0,0.0,1.98,226,4,0,2.2,20.8,2025-01-25T15:00:00Z,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12,0,0,0,0,23,0,166367,1,1,4,0.0,0,4308,10344,6036,39,False,0,23,282,1.0,1.0,0.2,26.0,0.0,0.0,0.0,0.0,1.48,0.02,0.0,0.16,0.2,3.9
Axel Tuanzebe,DEF,Ipswich,1.0,0,0,13,0,3.2,282,0.03,0.03,0.0,0.91,236,2,0,1.8,14.6,2025-02-01T15:00:00Z,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17,0,0,0,0,24,0,177253,1,2,1,0.0,1,6522,10827,4305,39,True,0,24,282,1.0,1.0,0.2,116.0,1.0,0.0,0.0,-1.8,5.640000000000001,0.18,0.0,0.6,0.2,3.9
Axel Tuanzebe,DEF,Ipswich,-0.3,0,0,-10,0,0.8,282,0.01,0.01,0.0,0.51,241,1,0,0.0,0.0,2025-02-15T15:00:00Z,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,0,0,0,1,25,0,182259,1,1,1,0.0,-2,6774,11583,4809,39,False,0,25,282,2.0,2.0,0.4,206.0,2.0,0.0,0.0,0.8,8.559999999999999,0.8200000000000001,0.0,0.96,0.4,3.9
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,0,0,0.0,282,0.0,0.0,0.0,0.0,256,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18,0,0,0,0,26,0,172938,0,4,1,0.0,0,-7192,1097,8289,39,True,0,26,282,-1.0,0.0,0.0,245.0,2.0,0.0,0.0,-1.2,8.559999999999999,0.9800000000000001,0.0,0.96,0.0,3.9
Axel Tuanzebe,DEF,Ipswich,0.7,1,0,9,0,13.9,282,0.02,0.05,0.03,0.72,270,3,0,4.4,28.2,2025-02-26T19:30:00Z,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14,0,0,0,0,27,0,172424,1,2,3,2.0,4,-1029,2654,3683,39,False,0,27,282,-1.0,0.0,0.0,245.0,2.0,0.0,0.0,-1.2,8.559999999999999,0.9800000000000001,0.0,0.96,0.0,3.9
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,0,0,0.0,282,0.0,0.0,0.0,0.0,274,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7,0,0,0,0,28,0,170171,0,0,1,0.0,0,-2413,3943,6356,39,False,0,28,282,2.0,3.0,0.6,299.0,3.0,0.0,1.0,0.6,12.72,3.7400000000000007,0.4,1.6800000000000002,0.6,3.9
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,0,0,0.0,282,0.0,0.0,0.0,0.0,286,0,0,0.0,0.0,2025-03-15T15:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16,0,0,0,0,29,0,150958,0,4,2,0.0,0,-10791,170,10961,39,True,0,29,282,4.0,3.0,0.6,209.0,2.0,0.0,1.0,2.4,8.559999999999999,3.5799999999999996,0.4,1.24,0.6,3.9
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,6,0,0.3,282,0.0,0.0,0.0,1.87,292,1,0,1.1,11.0,2025-04-02T18:45:00Z,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3,0,0,0,0,30,0,148425,1,2,1,0.0,2,-11071,196,11267,39,False,0,30,282,4.0,2.0,0.4,119.0,1.0,0.0,1.0,-0.2,5.639999999999999,2.9400000000000004,0.4,0.8800000000000001,0.4,3.9
Axel Tuanzebe,DEF,Ipswich,1.3,0,0,3,0,1.2,282,0.03,0.03,0.0,1.85,306,1,0,1.4,13.0,2025-04-05T14:00:00Z,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20,0,0,0,0,31,0,146302,1,2,1,0.0,2,-2382,1627,4009,39,True,0,31,282,2.0,6.0,1.2,170.0,2.0,0.0,1.0,3.0,7.839999999999999,2.8400000000000003,0.4,1.1,1.2,3.9
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,1,0,0.5,282,0.0,0.0,0.0,2.27,314,2,0,0.8,7.8,2025-04-13T13:00:00Z,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6,1,0,0,0,32,0,144195,1,2,2,0.0,-1,-2134,1535,3669,39,False,0,32,282,4.0,8.0,1.6,250.0,3.0,0.0,1.0,3.6,10.44,3.08,0.4,1.3800000000000001,1.6,3.9
Axel Tuanzebe,DEF,Ipswich,-0.7,0,0,-4,0,1.0,282,0.0,0.0,0.0,2.55,326,4,0,3.0,29.2,2025-04-20T13:00:00Z,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,33,0,142596,1,4,0,0.0,0,-1863,1360,3223,39,True,0,33,282,3.0,3.0,0.6,260.0,3.0,0.0,0.0,2.0,6.36,0.4,0.0,0.6599999999999999,0.6,3.9
Axel Tuanzebe,DEF,Ipswich,0.0,0,0,0,0,0.0,282,0.0,0.0,0.0,0.0,337,0,0,0.0,0.0,2025-04-26T14:00:00Z,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15,0,0,0,0,34,0,139585,0,0,3,0.0,0,-2391,729,3120,39,False,0,34,282,1.0,3.0,0.6,350.0,4.0,0.0,0.0,1.2,12.2,0.6,0.0,1.26,0.6,3.9
Axel Tuanzebe,DEF,Ipswich,-0.2,0,0,2,0,0.6,282,0.01,0.01,0.0,0.0,347,0,0,0.0,0.0,2025-05-03T14:00:00Z,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8,0,0,0,0,35,0,137000,0,2,2,0.0,1,-2977,87,3064,39,False,0,35,282,-1.0,3.0,0.6,350.0,4.0,0.0,0.0,1.2,12.2,0.6,0.0,1.26,0.6,3.9
Axel Tuanzebe,DEF,Ipswich,0.3,0,0,8,0,2.2,282,0.01,0.01,0.0,1.41,353,1,0,0.9,7.0,2025-05-10T14:00:00Z,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4,0,0,0,0,36,0,135477,1,1,0,0.0,2,-1617,521,2138,39,True,0,36,282,1.0,2.0,0.4,261.0,3.0,0.0,0.0,0.4,10.0,0.66,0.0,1.0399999999999998,0.4,3.9
Axel Tuanzebe,DEF,Ipswich,1.0,0,0,5,0,2.5,282,0.02,0.02,0.0,0.8,368,2,0,1.3,10.0,2025-05-18T14:00:00Z,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11,0,0,0,0,37,0,134830,1,0,2,0.0,1,-748,546,1294,39,False,0,37,282,3.0,2.0,0.4,265.0,3.0,0.0,0.0,1.4,8.8,0.8600000000000001,0.0,0.9400000000000001,0.4,3.9
Axel Tuanzebe,DEF,Ipswich,0.7,0,0,2,0,18.0,282,0.08,0.08,0.0,1.01,373,3,0,3.5,13.2,2025-05-25T15:00:00Z,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19,0,0,0,0,38,0,133844,1,3,1,4.0,1,-1034,1007,2041,39,True,0,38,282,4.0,4.0,0.8,265.0,3.0,0.0,0.0,2.2,9.24,1.2600000000000002,0.0,1.04,0.8,3.9
Christian Walton,GK,Ipswich,1.2,0,0,9,0,0.0,283,0.0,0.0,0.0,2.65,4,2,0,2.8,28.2,2024-08-17T11:30:00Z,90,,,,,,,,False,12,0,0,0,0,1,3,15656,1,2,0,0.0,2,0,0,0,45,True,0,1,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Christian Walton,GK,Ipswich,-0.5,0,0,0,0,0.0,283,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,,,,,,,,False,13,0,0,0,0,2,0,23242,0,1,4,0.0,0,1346,2993,1647,45,False,0,2,283,2.0,2.0,2.0,90.0,1.0,0.0,0.0,9.0,28.2,0.0,0.0,2.8,2.0,4.5
Christian Walton,GK,Ipswich,0.2,0,0,0,0,0.0,283,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,,,,,,,,False,9,0,0,0,0,3,0,24593,0,1,1,0.0,0,-474,2619,3093,45,True,0,3,283,2.0,2.0,1.0,90.0,1.0,0.0,0.0,4.5,14.1,0.0,0.0,1.4,1.0,4.5
Christian Walton,GK,Ipswich,0.0,0,0,0,0,0.0,283,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,,,,,,,,False,5,0,0,0,0,4,0,23124,0,0,0,0.0,0,-2264,578,2842,45,False,0,4,283,2.0,2.0,0.6666666666666666,90.0,1.0,0.0,0.0,3.0,9.4,0.0,0.0,0.9333333333333332,0.6666666666666666,4.5
Christian Walton,GK,Ipswich,0.0,0,0,0,0,0.0,283,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,,,,,,,,False,17,0,0,0,0,5,0,21791,0,1,1,0.0,0,-1760,418,2178,45,False,0,5,283,0.0,2.0,0.5,90.0,1.0,0.0,0.0,2.25,7.05,0.0,0.0,0.7,0.5,4.5
Christian Walton,GK,Ipswich,-0.5,0,0,0,0,0.0,283,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2024-09-29T13:00:00Z,0,,,,,,,,False,2,0,0,0,0,6,0,20637,0,2,2,0.0,0,-1536,231,1767,44,True,0,6,283,0.0,2.0,0.4,90.0,1.0,0.0,0.0,1.8,5.64,0.0,0.0,0.5599999999999999,0.4,4.4
Christian Walton,GK,Ipswich,-0.5,0,0,0,0,0.0,283,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,,,,,,,,False,19,0,0,0,0,7,0,20173,0,1,4,0.0,0,-686,321,1007,44,False,0,7,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
