name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,player_id,points_last_3,points_last_5,points_avg_5,minutes_last_5,starts_last_5,goals_last_5,assists_last_5,bps_avg_5,influence_avg_5,creativity_avg_5,threat_avg_5,ict_index_avg_5,form_5,price
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,218,0,0,0.0,0.0,2021-02-04T20:00:00Z,0,5,0,0,0,0,22,0,5645,1,0,0.0,0,-88,27,115,47,True,0,22,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,227,0,0,0.0,0.0,2021-02-07T12:00:00Z,0,18,0,0,0,0,23,0,5430,0,2,0.0,0,-216,0,216,47,True,0,23,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,235,0,0,0.0,0.0,2021-02-13T17:30:00Z,0,12,0,0,0,0,24,0,5266,0,3,0.0,0,-163,0,163,47,False,0,24,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,247,0,0,0.0,0.0,2021-02-21T12:00:00Z,0,19,0,0,0,0,25,0,5175,1,2,0.0,0,-95,0,95,47,False,0,25,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,257,0,0,0.0,0.0,2021-02-28T14:00:00Z,0,4,0,0,0,0,26,0,5103,0,4,0.0,0,-78,0,78,47,True,0,26,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,321,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,8,0,0,0,0,26,0,5103,1,0,0.0,0,-78,0,78,47,False,0,26,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,266,0,0,0.0,0.0,2021-03-07T19:15:00Z,0,6,0,0,0,0,27,0,5051,1,4,0.0,0,-51,0,51,47,True,0,27,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,269,0,0,0.0,0.0,2021-03-14T16:30:00Z,0,1,0,0,0,0,28,0,5011,1,2,0.0,0,-42,0,42,47,False,0,28,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,170,0,0,0.0,0.0,2021-03-21T19:30:00Z,0,2,0,0,0,0,29,0,4989,2,0,0.0,0,-21,0,21,47,False,0,29,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,296,0,0,0.0,0.0,2021-04-04T13:05:00Z,0,14,0,0,0,0,30,0,4965,2,2,0.0,0,-25,0,25,47,False,0,30,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,306,0,0,0.0,0.0,2021-04-11T15:30:00Z,0,13,0,0,0,0,31,0,4951,3,1,0.0,0,-15,0,15,47,True,0,31,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,286,0,0,0.0,0.0,2021-04-21T17:00:00Z,0,16,0,0,0,0,32,0,4940,1,2,0.0,0,-9,0,9,47,True,0,32,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,312,0,0,0.0,0.0,2021-04-16T19:00:00Z,0,7,0,0,0,0,32,0,4940,2,2,0.0,0,-9,0,9,47,False,0,32,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,337,0,0,0.0,0.0,2021-05-02T18:15:00Z,0,15,0,0,0,0,34,0,4926,0,4,0.0,0,-8,0,8,47,True,0,34,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,342,0,0,0.0,0.0,2021-05-08T11:30:00Z,0,10,0,0,0,0,35,0,4914,1,3,0.0,0,-11,0,11,47,False,0,35,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,358,0,0,0.0,0.0,2021-05-16T13:05:00Z,0,20,0,0,0,0,36,0,4904,0,2,0.0,0,-11,0,11,47,True,0,36,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,367,0,0,0.0,0.0,2021-05-19T17:00:00Z,0,2,0,0,0,0,37,0,4897,2,1,0.0,0,-7,0,7,47,True,0,37,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Gedson Carvalho Fernandes,MID,Spurs,0.0,0,0,0,0,0.0,401,373,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,9,0,0,0,0,38,0,4887,4,2,0.0,0,-10,0,10,47,False,0,38,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,4,0,0,0.0,0.0,2020-09-13T15:30:00Z,0,7,0,0,0,0,1,0,8128,1,0,0.0,0,0,0,0,50,True,0,1,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,17,0,0,0.0,0.0,2020-09-20T11:00:00Z,0,16,0,0,0,0,2,0,5422,5,2,0.0,0,-2868,65,2933,50,False,0,2,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,26,0,0,0.0,0.0,2020-09-27T13:00:00Z,0,14,0,0,0,0,3,0,4221,1,1,0.0,0,-1385,76,1461,49,True,0,3,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,35,0,0,0.0,0.0,2020-10-04T15:30:00Z,0,13,0,0,0,0,4,0,4177,6,1,0.0,0,-309,194,503,49,False,0,4,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,47,0,0,0.0,0.0,2020-10-18T15:30:00Z,0,19,0,0,0,0,5,0,4000,3,3,0.0,0,-362,165,527,49,True,0,5,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,52,0,0,0.0,0.0,2020-10-26T20:00:00Z,0,4,0,0,0,0,6,0,3598,1,0,0.0,0,-402,20,422,49,False,0,6,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,67,0,0,0.0,0.0,2020-11-01T19:15:00Z,0,3,0,0,0,0,7,0,3315,1,2,0.0,0,-317,10,327,49,True,0,7,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,0.8,0,0,0,0,0.0,402,77,0,0,0.0,0.0,2020-11-08T12:00:00Z,0,18,0,0,0,0,8,0,3174,1,0,0.0,0,-155,14,169,49,False,0,8,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,-0.4,0,0,0,0,0.0,402,87,0,0,0.0,0.0,2020-11-21T17:30:00Z,0,12,0,0,0,0,9,0,3080,0,2,0.0,0,-115,38,153,49,True,0,9,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,91,0,0,0.0,0.0,2020-11-29T16:30:00Z,0,5,0,0,0,0,10,0,3079,0,0,0.0,0,-34,52,86,49,False,0,10,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,106,0,0,0.0,0.0,2020-12-06T16:30:00Z,0,1,0,0,0,0,11,0,3225,0,2,0.0,0,29,117,88,49,True,0,11,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,0.5,0,0,0,0,0.0,402,110,0,0,0.0,0.0,2020-12-13T14:15:00Z,0,6,0,0,0,0,12,0,3316,1,1,0.0,0,-4,102,106,49,False,0,12,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,127,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,11,0,0,0,0,13,0,3368,1,2,0.0,0,-34,53,87,49,False,0,13,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,137,0,0,0.0,0.0,2020-12-20T14:15:00Z,0,9,0,0,0,0,14,0,3214,2,0,0.0,0,-148,14,162,49,True,0,14,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,148,0,0,0.0,0.0,2020-12-27T19:15:00Z,0,20,0,0,0,0,15,0,3108,1,1,0.0,0,-108,18,126,49,False,0,15,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,0.5,0,0,0,0,0.0,402,167,0,0,0.0,0.0,2021-01-02T12:30:00Z,0,10,0,0,0,0,17,0,3221,0,3,0.0,0,13,63,50,49,True,0,17,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,0.5,0,0,0,0,0.0,402,157,0,0,0.0,0.0,2021-01-13T20:15:00Z,0,8,0,0,0,0,18,0,3463,1,1,0.0,0,14,150,136,49,True,0,18,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,0.5,0,0,0,0,0.0,402,186,0,0,0.0,0.0,2021-01-17T14:00:00Z,0,15,0,0,0,0,19,0,3413,3,1,0.0,0,-24,55,79,49,False,0,19,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,-0.5,0,0,0,0,0.0,402,198,0,0,0.0,0.0,2021-01-28T20:00:00Z,0,11,0,0,0,0,20,0,3483,3,1,0.0,0,-45,73,118,49,True,0,20,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,0.5,0,0,0,0,0.0,402,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,3,0,0,0,0,21,0,3544,0,1,0.0,0,-8,68,76,49,False,0,21,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,218,0,0,0.0,0.0,2021-02-04T20:00:00Z,0,5,0,0,0,0,22,0,3607,1,0,0.0,0,8,64,56,49,True,0,22,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,1.0,0,0,0,0,0.0,402,227,0,0,0.0,0.0,2021-02-07T12:00:00Z,0,18,0,0,0,0,23,0,3705,0,2,0.0,0,-2,77,79,49,True,0,23,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,-0.3,0,0,13,0,6.1,402,235,3,0,1.9,13.2,2021-02-13T17:30:00Z,90,12,0,0,0,0,24,0,3788,0,3,0.0,1,-22,97,119,49,False,0,24,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
Japhet Tanganga,DEF,Spurs,0.3,0,0,4,0,1.2,402,247,1,0,0.6,2.8,2021-02-21T12:00:00Z,45,19,0,0,0,0,25,0,3967,1,2,2.0,1,70,174,104,49,False,0,25,402,1.0,1.0,0.2,90.0,1.0,0.0,0.0,2.6,2.6399999999999997,1.22,0.0,0.38,0.2,4.9
Japhet Tanganga,DEF,Spurs,1.6,0,0,0,0,0.0,402,257,0,0,0.0,0.0,2021-02-28T14:00:00Z,0,4,0,0,0,0,26,0,4219,0,4,0.0,0,135,297,162,49,True,0,26,402,2.0,2.0,0.4,135.0,1.0,0.0,0.0,3.4,3.2,1.46,0.4,0.5,0.4,4.9
Japhet Tanganga,DEF,Spurs,1.6,0,0,0,0,0.0,402,321,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,8,0,0,0,0,26,0,4219,1,0,0.0,0,135,297,162,49,False,0,26,402,2.0,2.0,0.4,135.0,1.0,0.0,0.0,3.4,3.2,1.46,0.4,0.5,0.4,4.9
Japhet Tanganga,DEF,Spurs,0.9,0,0,0,0,0.0,402,266,0,0,0.0,0.0,2021-03-07T19:15:00Z,0,6,0,0,0,0,27,0,4124,1,4,0.0,0,-136,54,190,49,True,0,27,402,2.0,2.0,0.4,135.0,1.0,0.0,0.0,3.4,3.2,1.46,0.4,0.5,0.4,4.9
Japhet Tanganga,DEF,Spurs,0.2,0,0,0,0,0.0,402,269,0,0,0.0,0.0,2021-03-14T16:30:00Z,0,1,0,0,0,0,28,0,4128,1,2,0.0,0,-61,50,111,49,False,0,28,402,1.0,2.0,0.4,135.0,1.0,0.0,0.0,3.4,3.2,1.46,0.4,0.5,0.4,4.9
Japhet Tanganga,DEF,Spurs,1.7,0,0,22,1,0.9,402,170,0,0,2.3,22.4,2021-03-21T19:30:00Z,90,2,0,0,0,0,29,0,4176,2,0,0.0,6,-20,56,76,49,False,0,29,402,0.0,2.0,0.4,135.0,1.0,0.0,0.0,3.4,3.2,1.46,0.4,0.5,0.4,4.9
Japhet Tanganga,DEF,Spurs,2.5,0,0,14,0,15.4,402,296,2,0,6.6,17.0,2021-04-04T13:05:00Z,90,14,0,0,0,0,30,0,4388,2,2,34.0,0,143,230,87,49,False,1,30,402,6.0,7.0,1.4,135.0,1.0,0.0,0.0,5.2,5.04,0.42000000000000004,0.4,0.58,1.4,4.9
Japhet Tanganga,DEF,Spurs,2.0,0,0,0,0,0.0,402,306,0,0,0.0,0.0,2021-04-11T15:30:00Z,0,13,0,0,0,0,31,0,4641,3,1,0.0,0,211,405,194,49,True,0,31,402,6.0,6.0,1.2,180.0,2.0,0.0,0.0,7.2,7.88,3.2600000000000002,6.8,1.7799999999999998,1.2,4.9
Japhet Tanganga,DEF,Spurs,1.0,0,0,0,0,0.0,402,286,0,0,0.0,0.0,2021-04-21T17:00:00Z,0,16,0,0,0,0,32,0,4906,1,2,0.0,0,214,383,169,49,True,0,32,402,6.0,6.0,1.2,180.0,2.0,0.0,0.0,7.2,7.88,3.2600000000000002,6.8,1.7799999999999998,1.2,4.9
Japhet Tanganga,DEF,Spurs,1.0,0,0,0,0,0.0,402,312,0,0,0.0,0.0,2021-04-16T19:00:00Z,0,7,0,0,0,0,32,0,4906,2,2,0.0,0,214,383,169,49,False,0,32,402,6.0,6.0,1.2,180.0,2.0,0.0,0.0,7.2,7.88,3.2600000000000002,6.8,1.7799999999999998,1.2,4.9
Japhet Tanganga,DEF,Spurs,1.0,0,0,0,0,0.0,402,337,0,0,0.0,0.0,2021-05-02T18:15:00Z,0,15,0,0,0,0,34,0,4640,0,4,0.0,0,-61,43,104,49,True,0,34,402,0.0,6.0,1.2,180.0,2.0,0.0,0.0,7.2,7.88,3.2600000000000002,6.8,1.7799999999999998,1.2,4.9
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,342,0,0,0.0,0.0,2021-05-08T11:30:00Z,0,10,0,0,0,0,35,0,4552,1,3,0.0,0,-119,24,143,49,False,0,35,402,0.0,6.0,1.2,180.0,2.0,0.0,0.0,7.2,7.88,3.2600000000000002,6.8,1.7799999999999998,1.2,4.9
Japhet Tanganga,DEF,Spurs,1.7,0,0,15,1,2.6,402,358,0,0,1.1,4.0,2021-05-16T13:05:00Z,90,20,0,0,0,0,36,0,4557,0,2,4.0,5,-29,35,64,49,True,1,36,402,0.0,0.0,0.0,90.0,1.0,0.0,0.0,2.8,3.4,3.08,6.8,1.3199999999999998,0.0,4.9
Japhet Tanganga,DEF,Spurs,1.7,0,0,13,0,3.3,402,367,2,0,1.3,9.4,2021-05-19T17:00:00Z,82,2,0,0,0,0,37,0,4860,2,1,0.0,1,269,309,40,49,True,0,37,402,5.0,5.0,1.0,90.0,1.0,0.0,0.0,3.0,0.8,0.52,0.8,0.22000000000000003,1.0,4.9
Japhet Tanganga,DEF,Spurs,0.0,0,0,0,0,0.0,402,373,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,9,0,0,0,0,38,0,4684,4,2,0.0,0,-158,79,237,49,False,0,38,402,6.0,6.0,1.2,172.0,2.0,0.0,0.0,5.6,2.68,1.1800000000000002,0.8,0.4800000000000001,1.2,4.9
Giovani Lo Celso,MID,Spurs,2.2,0,0,0,0,0.0,403,4,0,0,0.0,0.0,2020-09-13T15:30:00Z,0,7,0,0,0,0,1,0,55175,1,0,0.0,0,0,0,0,70,True,0,1,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Giovani Lo Celso,MID,Spurs,0.5,0,0,2,0,11.8,403,17,1,0,2.2,1.8,2020-09-20T11:00:00Z,45,16,0,0,0,0,2,0,45404,5,2,8.0,0,-10831,741,11572,69,False,1,2,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9
Giovani Lo Celso,MID,Spurs,1.5,0,0,8,1,34.5,403,26,0,0,8.2,12.6,2020-09-27T13:00:00Z,76,14,0,0,0,0,3,0,42371,1,1,35.0,3,-5057,1653,6710,69,True,0,3,403,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.9,5.9,4.0,1.1,0.0,6.9
Giovani Lo Celso,MID,Spurs,0.6,0,0,0,0,0.0,403,35,0,0,0.0,0.0,2020-10-04T15:30:00Z,0,13,0,0,0,0,4,0,40903,6,1,0.0,0,-2478,1507,3985,69,False,0,4,403,3.0,3.0,1.0,121.0,1.0,0.0,0.0,3.3333333333333335,4.8,15.433333333333332,14.333333333333334,3.4666666666666663,1.0,6.9
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,0,0.0,403,47,0,0,0.0,0.0,2020-10-18T15:30:00Z,0,19,0,0,0,0,5,0,35234,3,3,0.0,0,-5742,294,6036,69,True,0,5,403,3.0,3.0,0.75,121.0,1.0,0.0,0.0,2.5,3.6,11.575,10.75,2.5999999999999996,0.75,6.9
Giovani Lo Celso,MID,Spurs,1.5,0,0,4,0,11.8,403,52,0,0,3.8,5.2,2020-10-26T20:00:00Z,11,4,0,0,0,0,6,0,33449,1,0,21.0,1,-2144,250,2394,69,False,0,6,403,3.0,3.0,0.6,121.0,1.0,0.0,0.0,2.0,2.88,9.26,8.6,2.0799999999999996,0.6,6.9
Giovani Lo Celso,MID,Spurs,1.0,0,0,2,0,25.6,403,67,0,0,3.6,5.6,2020-11-01T19:15:00Z,26,3,0,0,0,0,7,0,32928,1,2,5.0,1,-858,291,1149,69,True,0,7,403,1.0,4.0,0.8,132.0,1.0,0.0,0.0,2.8,3.9200000000000004,11.62,12.8,2.84,0.8,6.9
Giovani Lo Celso,MID,Spurs,1.8,0,0,3,0,1.9,403,77,0,0,1.3,3.4,2020-11-08T12:00:00Z,26,18,0,0,0,0,8,0,32522,1,0,8.0,1,-595,378,973,69,False,0,8,403,2.0,5.0,1.0,113.0,1.0,0.0,0.0,2.8,4.68,14.38,12.2,3.12,1.0,6.9
Giovani Lo Celso,MID,Spurs,1.7,0,0,19,0,0.7,403,87,0,1,5.7,38.8,2020-11-21T17:30:00Z,25,12,0,0,0,0,9,0,32222,0,2,17.0,6,-631,375,1006,69,True,0,9,403,3.0,3.0,0.6,63.0,0.0,0.0,0.0,1.8,2.84,7.860000000000001,6.8,1.7399999999999998,0.6,6.9
Giovani Lo Celso,MID,Spurs,2.0,0,0,0,0,2.2,403,91,0,0,0.2,0.0,2020-11-29T16:30:00Z,25,5,0,0,0,0,10,0,33515,0,0,0.0,1,880,1567,687,69,False,0,10,403,8.0,9.0,1.8,88.0,0.0,1.0,0.0,5.6,10.6,8.0,10.2,2.88,1.8,6.9
Giovani Lo Celso,MID,Spurs,3.0,0,0,0,1,2.3,403,106,0,0,0.0,0.0,2020-12-06T16:30:00Z,71,1,0,0,0,0,11,0,33165,0,2,2.0,2,-525,572,1097,69,True,1,11,403,8.0,10.0,2.0,113.0,0.0,1.0,0.0,5.6,10.6,8.440000000000001,10.2,2.92,2.0,6.9
Giovani Lo Celso,MID,Spurs,3.0,0,0,7,0,11.1,403,110,1,0,1.3,1.6,2020-12-13T14:15:00Z,23,6,0,0,0,0,12,0,34235,1,1,0.0,1,771,1626,855,69,False,0,12,403,9.0,11.0,2.2,173.0,1.0,1.0,0.0,4.8,9.559999999999999,6.540000000000001,6.4,2.16,2.2,6.9
Giovani Lo Celso,MID,Spurs,2.1,1,0,20,0,24.1,403,127,1,0,4.9,24.8,2020-12-16T20:00:00Z,57,11,0,0,0,0,13,0,34925,1,2,0.0,3,552,1576,1024,69,False,1,13,403,4.0,11.0,2.2,170.0,1.0,1.0,0.0,5.8,8.760000000000002,3.6399999999999997,5.4,1.7,2.2,6.9
Giovani Lo Celso,MID,Spurs,1.6,0,0,6,0,0.7,403,137,1,0,1.5,13.8,2020-12-20T14:15:00Z,48,9,0,0,0,0,14,0,36214,2,0,0.0,1,1078,1910,832,69,True,0,14,403,6.0,13.0,2.6,201.0,1.0,1.0,1.0,9.2,13.040000000000001,8.080000000000002,3.8,2.4200000000000004,2.6,6.9
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,0,0.0,403,148,0,0,0.0,0.0,2020-12-27T19:15:00Z,0,20,0,0,0,0,15,0,33456,1,1,0.0,0,-2755,422,3177,69,False,0,15,403,5.0,8.0,1.6,224.0,1.0,0.0,1.0,6.6,8.040000000000001,8.08,0.4,1.58,1.6,6.9
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,0,0.0,403,167,0,0,0.0,0.0,2021-01-02T12:30:00Z,0,10,0,0,0,0,17,0,31540,0,3,0.0,0,-820,33,853,69,True,0,17,403,4.0,7.0,1.4,199.0,1.0,0.0,1.0,6.6,8.040000000000001,7.640000000000001,0.4,1.54,1.4,6.9
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,0,0.0,403,157,0,0,0.0,0.0,2021-01-13T20:15:00Z,0,8,0,0,0,0,18,0,30642,1,1,0.0,0,-888,55,943,69,True,0,18,403,1.0,5.0,1.0,128.0,0.0,0.0,1.0,6.6,8.040000000000001,7.18,0.0,1.54,1.0,6.9
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,0,0.0,403,186,0,0,0.0,0.0,2021-01-17T14:00:00Z,0,15,0,0,0,0,19,0,30425,3,1,0.0,0,-283,23,306,69,False,0,19,403,0.0,4.0,0.8,105.0,0.0,0.0,1.0,5.2,7.720000000000001,4.96,0.0,1.28,0.8,6.9
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,0,0.0,403,198,0,0,0.0,0.0,2021-01-28T20:00:00Z,0,11,0,0,0,0,20,0,30005,3,1,0.0,0,-426,26,452,69,True,0,20,403,0.0,1.0,0.2,48.0,0.0,0.0,0.0,1.2,2.7600000000000002,0.13999999999999999,0.0,0.3,0.2,6.9
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,0,0.0,403,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,3,0,0,0,0,21,0,29802,0,1,0.0,0,-212,22,234,69,False,0,21,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,0,0.0,403,218,0,0,0.0,0.0,2021-02-04T20:00:00Z,0,5,0,0,0,0,22,0,29606,1,0,0.0,0,-205,17,222,69,True,0,22,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,0,0.0,403,227,0,0,0.0,0.0,2021-02-07T12:00:00Z,0,18,0,0,0,0,23,0,29411,0,2,0.0,0,-203,25,228,69,True,0,23,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,0,0.0,403,235,0,0,0.0,0.0,2021-02-13T17:30:00Z,0,12,0,0,0,0,24,0,29190,0,3,0.0,0,-226,26,252,69,False,0,24,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,0,0.0,403,247,0,0,0.0,0.0,2021-02-21T12:00:00Z,0,19,0,0,0,0,25,0,29064,1,2,0.0,0,-138,30,168,69,False,0,25,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9
